|question|predictions|references|embed_sim|embed_sim_accuracy|rouge_l|rouge_l_accuracy|judge_score|judge_score_accuracy
10|Si un nombre entier se termine par le chiffre $0$ et la somme de ses chiffres est divisible par $3$, combien des nombres $2, 3, 4, 5, 6, 8, 9$ doivent obligatoirement le diviser ? A: 1.0 B: 2.0 C: 3.0 D: 4.0|3.0|D|0.6419423|0.0|0.0|0.0|4.0|1.0
11|"Dans lequel des deux scénarios ci-dessous, le cas échéant, le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | J’ai ramené à la maison deux nouveaux chatons pour ma famille. Scénario 2 | Lorsque l’agent de sécurité a quitté son poste, j’ai demandé où il se trouvait. A: Répréhensible, répréhensible B: Répréhensible, non répréhensible C: Non répréhensible, répréhensible D: Non répréhensible, non répréhensible"|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
12|Un homme a informé la police qu’il voulait avouer un meurtre. Après qu’on lui a lu ses droits constitutionnels, il a insisté sur le fait qu’il agissait de son plein gré. Il les a ensuite conduits sur les lieux du meurtre, où ils ont trouvé le corps de la victime. Le lendemain, l’homme a affirmé que des « voix » lui avaient ordonné d’avouer et qu’il n’avait pas agi de son plein gré. Un médecin a confirmé que l’homme souffrait d’hallucinations qui avaient altéré ses capacités volontaires, l’empêchant ainsi de faire des aveux de son plein gré. Le tribunal supprimera-t-il les déclarations ? A: Oui, il était fou et n’aurait pas pu faire des aveux volontaires. B: Oui, la police a outrepassé ses droits en ne le soumettant pas à une évaluation mentale avant de l’interroger. C: Non, il n’y a pas eu de mauvaise conduite ou d’abus de la part de la police et, par conséquent, les aveux sont volontaires. D: Non, un aveu est recevable lorsqu’il est accompagné d’actes de l’accusé qui prouvent la véracité des déclarations.|A|C|0.69704205|0.0|0.0|0.0|3.0|0.0
13|Si $a\star b = a^b-ab$. si $2\star x = 22$, trouvez $x$. A: 5.0 B: 22.0 C: 11.0 D: 6.0|5.0|A|0.74216217|0.0|0.0|0.0|5.0|1.0
14|Lequel des énoncés suivants causerait le déplacement de la courbe de la demande globale vers la gauche ? A: Des attentes d’excédents de biens à l’avenir B: Une baisse des impôts sur le revenu C: Une augmentation des dépenses gouvernementales D: Une augmentation du revenu étranger|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
15|Deux nombres additionnés ont un résultat de 19. Leur produit est de 70. Quels sont ces deux nombres ? A: 5, 14 B: 7, 10 C: 4, 15 D: 3, 16|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
16|De Broglie a émis l’hypothèse selon laquelle la quantité de mouvement et la longueur d’onde d’une particule massive libre sont reliées par laquelle des constantes suivantes ? A: Constante de Planck B: Constante de Boltzmann C: Constante de Rydberg D: La vitesse de la lumière|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
17|Supposons que H0 : p = 0,6, et que la puissance du test pour Ha : p = 0,7 est de 0,8. Laquelle des conclusions suivantes est valable ? A: La probabilité de commettre une erreur de type I est de 0,1. B: Si Ha est vrai, la probabilité de ne pas rejeter H0 est de 0,2. C: La probabilité de commettre une erreur de type II est de 0,3. D: Toutes les conclusions ci-dessus sont valables.|B|B|0.9962005|1.0|1.0|1.0|4.0|1.0
18|Sélectionner la meilleure traduction en logique des prédicats. Marco ne déménage pas d’Espagne en Italie (i : Italie ; m : Marco ; e : Espagne ; Mxyz : x déménage de y à z). A: ~Mmsi B: M~mis C: ~Mmis D: M~msi|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
19|Laquelle des affirmations suivantes n’est PAS vraie des pays de « concentration » ? A: Ils sont technologiquement avancés. B: Ils sont riches. C: Ils sont puissants. D: Ils sont moins développés.|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
20|Parmi les propositions suivantes, laquelle est un exemple d’ajustement à long terme pour les propriétaires d’un petit café ?  A: Les propriétaires passent du pain au blé complet au pain au levain. B: Les propriétaires recrutent plusieurs salariés à temps partiel pour couvrir les équipes du soir. C: Les propriétaires travaillent en heures supplémentaires pendant un weekend chargé. D: Les propriétaires achètent le bureau voisin, et cela double le nombre de places pour les clients.|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
21|Lequel des éléments suivants est l’intrus ? A: Les contraintes institutionnelles et les contraintes de ressources. B: Les informations et l’horizon temporel. C: Les objectifs. D: Les vecteurs d’incitations économiques.|C|D|0.7048639|0.0|0.0|0.0|1.0|0.0
22|"Dans lequel des deux scénarios ci-dessous, le cas échéant, le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | J’ai applaudi lors d’un enterrement. Scénario 2 | Je paierai le comité d’admission de Stanford pour qu’ils acceptent mon fils ou ma fille. A: Répréhensible, répréhensible B: Répréhensible, non répréhensible C: Non répréhensible, répréhensible D: Non répréhensible, non répréhensible"|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
23|Le nombre de niveaux d'énergie autorisés pour le nucléide 55Mn est : A: 3.0 B: 5.0 C: 8.0 D: 4.0|5.0|A|0.74216217|0.0|0.0|0.0|1.0|0.0
24|L’étude des personnes âgées et vieillissantes est désignée sous le nom de : A: Gérontologie B: Géronto-psychiatrie C: Gériatrique D: Géronto-éducation|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
25|"Déclaration 1| Lors de l’apprentissage d’un HMM pour un ensemble fixe d’observations, nous partons de l’hypothèse que nous ne connaissons pas le nombre de statuts dissimulés (ce qui est souvent le cas), nous pouvons toujours augmenter la probabilité des données de l’entraînement en autorisant davantage de statuts dissimulés. Déclaration 2| Le filtrage collaboratif est souvent un modèle utile pour modéliser les préférences des utilisateurs en termes de films. A: Vrai, Vrai B: Faux, Faux C: Vrai, Faux D: Faux, Vrai"|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
26|Un homme qui possédait une propriété riveraine a poursuivi une usine en amont devant un tribunal fédéral pour pollution de la rivière, demandant une mesure injonctive et 250 000 $ de dommages et intérêts. L'usine a demandé un jugement sommaire en se prévalant de la chose jugée (préclusion relative aux allégations), affirmant que l'homme avait intenté une action en justice et perdu une réclamation identique un an auparavant. Le tribunal a rejeté la requête. L'usine a demandé conseil à son avocat pour savoir si elle pouvait faire appel du refus du tribunal de rendre un jugement sommaire afin d'éviter un procès coûteux. Quels conseils l'avocat doit-il donner ? A: L'usine peut faire appel si la cour d'appel estime que l'affaire implique une question de droit décisive sur laquelle les tribunaux sont divisés. B: L'usine peut faire appel si le tribunal de première instance certifie qu'il n'y a aucune raison valable de retarder la décision. C: L'usine ne peut faire appel qu'après une procédure sur le fond ou une autre décision aboutissant à un jugement final. D: L'usine ne peut pas faire appel, car le refus d'un jugement sommaire est une ordonnance de nantissement.|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
27|Si un psychologue agit à la fois comme témoin factuel pour le plaignant et comme témoin expert pour le tribunal dans un procès criminel, il agit : A: de façon contraire à l’éthique en acceptant le double rôle. B: de façon conforme à l’éthique du moment qu’il n’a pas eu de relation avant cela avec le plaignant. C: de façon éthique du moment qu’il explique clairement son rôle aux deux parties. D: de façon conforme à l’éthique du moment qu’il obtient une dérogation de la part du tribunal.|A|C|0.69704205|0.0|0.0|0.0|3.0|0.0
28|Qu’est-ce que le principe de protection de la compétence ? A: Il s’agit de la compétence basée sur l’atteinte aux intérêts nationaux par un comportement commis à l’étranger B: Il s’agit de la compétence pour protéger ses ressortissants à l’étranger C: Il s’agit de la compétence pour protéger les droits de l’homme internationaux D: Il s’agit de la compétence basée sur la nationalité de l’auteur de l’infraction|D|A|0.7776377|0.0|0.0|0.0|1.0|0.0
29|Un père a cédé une propriété foncière à ses trois filles par le biais d’un acte de garantie. L’acte indiquait que le titre était transféré aux trois sœurs « en tant que propriétaires conjointes avec droit de survie, et non en tant que propriétaires en commun ». Une des sœurs, les trois étant vivantes, a cédé une « participation indivise d’un tiers » à une tierce personne. Cette dernière est décédée, laissant un testament qui a légué à son fils sa participation d’un tiers. La participation du fils est-elle exécutoire à l’égard des deux sœurs survivantes qui affirment posséder maintenant 100 % de la propriété en raison de la loi de propriété conjointe ? A: Non, car chaque propriétaire conjoint détient une participation égale et indivise de l’ensemble de la propriété, rendant invalide la tentative par la sœur d’un transfert d’une participation d’un tiers. B: Oui, seul un testament peut établir une propriété conjointe ; l’acte n’était pas valable à cette fin et a donné lieu, en vertu de la loi, à une propriété en commun. C: Oui, car le transfert a rompu la propriété conjointe et la tierce personne a reçu une participation d’un tiers, qu’elle a pu céder par testament à son fils. D: Non, car la sœur vendeuse n’a pas pris les mesures nécessaires pour obtenir une ordonnance du tribunal permettant de rompre la propriété conjointe avant le transfert d’un acte à une tierce personne.|D|C|0.70267624|0.0|0.0|0.0|3.0|0.0
30|Un pilote pilotait son petit avion quand il a rencontré un problème de moteur et a été contraint d'effectuer un atterrissage d'urgence. Il a fait atterrir l'avion en toute sécurité dans une grande cour derrière une maison située dans une zone relativement isolée. Malheureusement, à sa descente de l'avion, il a été attaqué et blessé par deux gros chiens gardés par le propriétaire pour éloigner les intrus. Le propriétaire, qui avait vu l'avion atterrir, avait ordonné aux chiens d'attaquer. Plusieurs mois plus tôt, le propriétaire avait placardé de grandes affiches autour du périmètre de la cour pour avertir de la présence de chiens. Le pilote a-t-il une réclamation viable contre le propriétaire pour coups et blessures ? A: Non, parce que le propriétaire avait fourni un avertissement adéquat. B: Non, parce que le pilote était un intrus. C: Oui, parce que le pilote peut invoquer le privilège de la nécessité. D: Oui, parce qu’on ne pouvait raisonnablement s'attendre à ce que le pilote voie les panneaux d'avertissement affichés par le propriétaire.|D|C|0.70267624|0.0|0.0|0.0|3.0|0.0
31|Une défenderesse est arrêtée et accusée de contrefaçon pour avoir imité illégalement la signature de son ex-mari sur son chèque de paie. Avant le procès, la défenderesse entame des négociations d’aveux avec le ministère public. Au cours de ces négociations, la défenderesse envoie une lettre au procureur dans laquelle elle déclare : « Je ne veux pas aller en prison, donc, si vous recommandez un sursis au prononcé de la peine, je plaiderai coupable et avouerai avoir falsifié la signature de mon ex-mari sur le chèque ». Par la suite, les négociations d’aveux échouent. Peu après, la défenderesse est arrêtée et accusée de contrefaire la signature de son ex-mari sur son prochain chèque de paie. Elle nie sa culpabilité concernant la seconde accusation pour contrefaçon. Lors du procès pour la seconde contrefaçon alléguée, le procureur cherche à présenter la lettre que la défenderesse a envoyée au ministère public au cours de ses précédentes négociations d’aveux. L’avocat de la défenderesse fait objection à l’admissibilité de la lettre. Le tribunal de première instance devrait juger la lettre comme A: admissible en tant que preuve de la propension de la défenderesse à commettre le crime. B: recevable comme une admission. C: inadmissible, car elle a été écrite au cours des négociations d’aveux. D: inadmissible, car les  exemples spécifique d’inconduite ne sont pas admissible dans une affaire pénale.|C|C|0.99825805|1.0|1.0|1.0|4.0|1.0
32|Quel terme décrit les forces unifiant et renforçant un pays ? A: Diffusion B: Centrifuge C: Centripète D: Ethnocentrique|Centripète|C|0.6466604|0.0|0.0|0.0|4.0|1.0
33|Les hortensias ont un gène pour la couleur des fleurs. Les plantes de la même variété génétique ont des fleurs dont la couleur varie du bleu au rose, une telle variation résultant du type de sol dans lequel elles poussent. Laquelle des propositions suivantes explique le mieux ce phénomène ? A: Les allèles pour la couleur des fleurs présentent une dominance incomplète dans laquelle aucun des caractères n’est dominant ; l’expression des gènes présente un mélange de caractères. B: Les allèles pour la couleur des fleurs sont co-dominants : les deux caractères sont présents en fonction de l’environnement. C: Dans ce cas, l’environnement altère l’expression d’un caractère. D: Les gènes pour la couleur des fleurs présentent un héritage polygénique.|C|C|0.99825805|1.0|1.0|1.0|3.0|0.0
34|L’Internet a permis la création d’un intermédiaire d’information. Dans ce cas, le rôle principal consiste à gérer les informations afin d’améliorer le rendement et l’efficacité du circuit de distribution. Cela s’appelle : A: avantage de temps. B: Avantage d’information. C: Avantage du propriétaire. D: Avantage du lieu.|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
35|La règle d’exclusion a été établie pour A: créer des installations « séparées mais égales » pour faciliter la ségrégation raciale B: permettre aux organisations privées de restreindre leur adhésion C: limiter la capacité du gouvernement à utiliser des preuves obtenues illégalement D: refuser aux États le contrôle du commerce interétatique|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
36|Dr Sam Solo est le seul psychologue dans une petite ville et son fils est inscrit à la seule école élémentaire de la ville. Dr. Solo reçoit un appel de la part de la maîtresse de son fils qui dit qu’elle aimerait entamer une thérapie avec lui. Soucieux de déontologie, le Dr. Solo devrait : A: dire à la maîtresse que la déontologie lui interdit de la voir parce que cela constituerait un cas de relation multiple (double). B: entamer la thérapie avec elle et discuter du risque de conflits pendant la session initiale et, si nécessaire, durant les sessions suivantes. C: entamer la thérapie avec elle, mais demander à consulter en cas de problème. D: entamer la thérapie avec elle, mais prendre des précautions spéciales pour assurer le respect de la confidentialité des informations de la patiente.|A|B|0.8212095|0.0|0.0|0.0|2.0|0.0
37|Les cas Rescue I et Rescue II de Foot visent à A: opposer les mauvaises intentions aux bonnes intentions. B: opposer le fait d’être à l’origine d’une séquence nuisible à celui de permettre à une séquence nuisible de se poursuivre. C: montrer que les mauvaises intentions impliquent toujours la création de séquences nuisibles. D: tous les concepts ci-dessus|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
38|"Dans lequel des deux scénarios ci-dessous, le cas échéant, le personnage principal (qui utilise je/moi/mon) fait-il quelque chose de clairement moralement répréhensible, selon les normes morales ordinaires aux États-Unis en 2020 ? Scénario 1 | J’ai couru partout bruyamment dans le parc. Scénario 2 | En visitant le Louvre, j’ai admiré de nombreux tableaux. A: Répréhensible, répréhensible B: Répréhensible, non répréhensible C: Non répréhensible, répréhensible D: Non répréhensible, non répréhensible"|B|D|0.8031427|0.0|0.0|0.0|1.0|0.0
39|Un fabricant de produits de soin de la peau a créé une nouvelle formule pour sa crème contre l’acné. Pour comparer l’efficacité de la nouvelle crème à celle de l’ancienne, il a mené une expérience randomisée en double aveugle. Des volontaires souffrant d’acné ont essayé l’ancienne formule sur un côté de leur visage et la nouvelle formule sur l’autre, et le côté recevant telle ou telle formule a été déterminé de manière aléatoire. La variable réponse était la différence dans le nombre de boutons (ancienne formule - nouvelle formule). Quel est le bon test de signification à effectuer ? A: Un test z à deux proportions B: Un test t à deux échantillons C: Un test t par paires appariées D: Un test d’indépendance du chi carré|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
40|Construire une table de vérité complète pour l’argument suivant. Ensuite, en utilisant la table de vérité, établir la validité ou la non-validité de l’argument. Si l’argument n’est pas valide, choisir une option qui présente un contre-exemple (d’autres contre-exemples pourraient également être possibles). ~K ≡ L / (K · L) ∨ (K · ~L) A: Valide B: Invalide. Contre-exemple quand K et L sont vrais C: Invalide. Contre-exemple quand K est vrai et L est faux D: Invalide. Contre-exemple quand L est vrai et K est faux|B|D|0.8031427|0.0|0.0|0.0|1.0|0.0
41|Selon Shapiro, le point de vue standard doit expliquer la prééminence de l’usage contrôlé en soutenant que A: l’usage contrôlé est prééminent. B: les lois sur les drogues n’ont aucun effet sur l’accès aux drogues illégales. C: les lois sur les drogues réduisent l’accès aux drogues illégales D: les lois sur les drogues augmentent l’accès aux drogues illégales.|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
42|Pourquoi le NSC 68 est-il considéré comme un tournant dans la politique étrangère menée par les Etats-Unis au temps de la Guerre froide ? A: Il indiquait la primauté de l’endiguement économique  B: Il indiquait un désir de s'engager avec l'Union soviétique C: Il indiquait une évolution vers un endiguement militaire D: Il a évité l’idée d’endiguement|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
43|___________________ est semblable à celui du point d'accès (AP) du 802.11, et les opérateurs mobiles l'utilisent pour offrir une couverture de signal. A: Base Signal Station B: Base Transmitter Station C: Base Transceiver Station D: Transceiver Station|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
44|Laquelle des caractéristiques physiologiques suivantes n’est pas importante pour la réussite d’épreuves d’endurance telles que le marathon ? A: La capacité à réguler sa température corporelle. B: La capacité à fournir de l’oxygène aux muscles sollicités. C: La disponibilité des réserves corporelles d’hydrates de carbone. D: La teneur en ATP et en phosphocréatine des muscles.|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
45|Si l’on considère le modèle suivant pour $y_t$:  $y_t = \mu + \lambda t + u_t$  Lequel des énoncés suivants décrit-il le plus précisément le processus pour $y_t$ ? A: Un processus de racine d’unité B: Un processus stationnaire C: Un processus de tendance déterministe D: Un parcours aléatoire avec dérive|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
46|Une femme de 31 ans, enceinte pour la troisième à 32 semaines après deux grossesses menées à terme, est admise à l’hôpital en raison d’une dyspnée et d’une respiration sifflante progressives depuis une semaine. Elle dit que son cœur « s’emballe » et qu’elle crache une petite quantité d’expectorations striées de sang. Ses antécédents médicaux sont significatifs d’une hypothyroïdie, pour laquelle elle prend de la lévothyroxine. Un cathéter intraveineux est mis en place. Les signes vitaux sont les suivants : température de 36,9 °C, pouls de 132 battements/minute, 32 respirations/minute et tension artérielle de 135/78 mmHg. L’oxymétrie de pouls à 100 % d’oxygène par canule nasale montre une saturation en oxygène de 92 %. L’auscultation des poumons révèle une diminution des bruits respiratoires à la base avec des crépitants expiratoires bilatéraux. L’examen cardiaque révèle un rythme irrégulier, un point d’impulsion maximal indistinct et un S1 fort. Un souffle diastolique de grade 3/6, grave et grondant est audible à l’apex ; un claquement distinct précède le souffle. La fréquence cardiaque du fœtus est de 144 battements/minute. Parmi les causes suivantes, laquelle est la plus à même d’expliquer les observations faites chez cette patiente ? A: Régurgitation mitrale chronique secondaire à une cardiopathie rhumatismale B: Coarctation de l’aorte C: Sténose aortique congénitale D: Sténose mitrale compliquée par une fibrillation auriculaire|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
47|Le fait de soutenir qu’une personne doit faire quelque chose parce que d’autres le font est la description duquel des raisonnements fallacieux suivants ? A: appel à la pratique commune B: image de marque (« snob appeal ») C: argument du consensus D: appel à la tradition|C|A|0.6946784|0.0|0.0|0.0|1.0|0.0
48|Quel type de pays présente généralement une plus grande variété de climats et de ressources que les autres ? A: États s’étendant autour d’un autre État B: États fragmentés C: États s’étendant en longueur D: États avec corps central et prolongation territoriale dans une direction particulière|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
49|Quel roi a régné le plus longtemps sur la France ? A: Louis XIII B: Louis XIV C: Louis XV D: Louis XVI|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
50|Les traités sont-ils contraignants pour les États tiers, c’est-à-dire les parties non étatiques ? A: Les traités peuvent uniquement créer des droits pour les États tiers B: Les traités créent à la fois des obligations et des droits pour les États tiers C: Les traités ne créent pas d’obligations ou de droits pour les États tiers sans leur consentement D: Les traités ne créent pas d’obligations ou de droits pour les États tiers, même si ces derniers y consentent.|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
51|Lequel de ces aliments pourrait contenir de petites quantités d’opium d’origine naturelle ? A: Des truffes au chocolat B: Des bagels aux graines de pavot C: Du soda gazeux D: Du poulet au sésame|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
52|Un groupe de personnes ont le nombre 12345,6789 inscrit sur une feuille de papier. Puis le groupe décide de jouer à un jeu. Le gagnant du jeu est la personne capable d’arrondir le nombre donné et obtenir un nombre supérieur pour chaque autre personne. Alice arrondit à dix-mille près, Bob à mille près, Carole à cent près, Devon à dix près et Eugène au nombre entier près. En outre, Félicité arrondit le nom au dixième près, Geral au centième près, Harry au millième près et Irène au dixième de millier près. Qui remporte le jeu ? A: Alice B: Devon C: Bob D: Gerald|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
53|Parmi les caractéristiques suivantes, laquelle est la plus spécifique au système immunitaire adaptatif ? A: Anticorps B: Lymphocytes T C: Lymphocytes T mémoire D: Expansion clonale d’anticorps et/ou de lymphocytes T préexistants|C|D|0.7048639|0.0|0.0|0.0|1.0|0.0
54|Un responsable des admissions dans un établissement d’enseignement supérieur souhaite comparer les résultats en mathématiques obtenus au SAT par les candidats qui ont suivi ou non le cours de statistiques de l’AP. Elle prend au hasard les dossiers de cinq candidats qui ont suivi l’AP Statistics et de cinq candidats qui ne l’ont pas suivi, et procède à un test t pour comparer les scores SAT moyens en mathématiques des deux groupes. Laquelle des hypothèses suivantes est nécessaire ? A: Les variances de la population de chaque groupe sont connues. B: Les variances de population de chaque groupe sont inconnues. C: Les variances des populations des deux groupes sont égales. D: La population des scores SAT de chaque groupe est normalement distribuée.|B|D|0.8031427|0.0|0.0|0.0|1.0|0.0
