|question|predictions|references|embed_sim|embed_sim_accuracy|rouge_l|rouge_l_accuracy|judge_score|judge_score_accuracy
10|"Translate the following from French to English: ""Par exemple, si l'ingénieur principal ou en chef disait à l'officier ingénieur de quart que le TBN baisse, il devrait être au fait de causes comme un combustible sulfureux élevé."""||For example if the Senior or Chief Engineer were to say to the Watchkeeping engineer that the TBN was decreasing he/she should be aware of the causes such as high sulfur fuel.|0.33256918|0.0|0.0|0.0|4.0|1.0
11|"Translate the following from French to English: ""Dans le secteur médical par exemple, le temps de garde est déjà rémunéré sur la base d'un niveau forfaitaire calculé en fonction de la charge moyenne de travail."""|In the medical sector, for example, the on-call time is already compensated on a fixed-rate basis calculated|In addition, the actual working time required of the employee during oncall time is recorded on an exactly timed basis over a fairly long representative period.|0.6555249|0.0|0.3111111111111111|0.0|3.0|0.0
12|"Translate the following from French to English: ""ELMS - 04/04/2009"""|ELMS - April 4, 2009|ELMS - 13/09/2008|0.81360936|1.0|0.25|0.0|1.0|0.0
13|"Translate the following from French to English: ""Quel que soit leur organisme d'attache ou leur lieu de travail, les agents d'application de la loi jouissent d'une latitude considérable au moment de servir un avertissement, de délivrer un procès-verbal de contravention ou de déposer des accusations."""|Regardless of their agency or place of work, law enforcement officers have|Regardless of the entity they work for or their geographical location, enforcement officers have considerable discretion when it comes to issuing a warning, a ticket, or laying a charge.|0.67483133|0.0|0.2926829268292683|0.0|4.0|1.0
14|"Translate the following from French to English: ""Ces caractéristiques ont modelé l'expérience des chercheurs d'or et ont subséquemment défini leurs souvenirs, leurs récits et leur histoire;"""|These characteristics shaped the experience of the gold seekers and|These features shaped the experience and subsequently defined the memories, stories and history of the gold rush traveller; and|0.79624295|1.0|0.5517241379310345|1.0|4.0|1.0
15|"Translate the following from French to English: ""Les erreurs pourraient abaisser le niveau de la formation régionale et du programme d'échantillonnage, ternir la réputation du ministère ou provoquer un refus de coopération de la part de l'industrie réglementée."""||Errors could result in an inadequate regional training and sampling program, poor public image or poor cooperation by the regulated industry.|0.32667238|0.0|0.0|0.0|4.0|1.0
16|"Translate the following from French to English: ""Un premier résultat considéré comme exceptionnel a permis d´identifier près de 80 « rencontres acoustiques » en particulier à proximité de Rocas Consag. Ces résultats viennent conforter les études précédentes sur la répartition de la population de vaquitas dans la région."""|"An exceptional first result has allowed the identification of nearly 80 ""acoustic encounters"" in particular near Rocas Consag. These results confirm previous studies on the distribution of the vaquita population in the region."|This first result, judged exceptional, has permitted the identification of 80 different acoustic signals close to the Rocas Consag. These results confirm previous studies on the distribution of the vaquita in the region.|0.8810867|1.0|0.7272727272727273|1.0|4.0|1.0
17|"Translate the following from French to English: ""Campus Saint-Jean Le nouveau champ de bataille Le Canada et la complexification des opérations militaires"""|Saint-Jean Campus|Campus Saint-Jean The New Battlefield Canada and the Increasing Complexity of Military Operations|0.6266751|0.0|0.23529411764705882|0.0|4.0|1.0
18|"Translate the following from French to English: ""Je saisis en outre cette occasion pour vous féliciter, Monsieur le Président, de votre accession à la présidence du Conseil de sécurité pour le mois de mars."""|I also seize this opportunity to congratulate you, Mr. President, on your assumption of the presidency of the Security Council for the month of March|I also take this opportunity to congratulate you, Mr. President, on your assumption of the presidency of the Security Council for the month of March.|0.9739302|1.0|0.96|1.0|4.0|1.0
19|"Translate the following from French to English: ""Peux-tu lire ça, s'il te plaît ?"""|Can you read this|Now, would you have a read of this, please?|0.761124|1.0|0.46153846153846156|0.0|5.0|1.0
20|"Translate the following from French to English: ""Embrasse-toi tout seul."""||You better jump back and kiss yourself.|0.47986874|0.0|0.0|0.0|1.0|0.0
21|"Translate the following from French to English: ""Je suis une humaniste."""|I am a humanist.|Coach, I'm a humanist.|0.9068077|1.0|0.6666666666666665|1.0|2.0|0.0
22|"Translate the following from French to English: ""(b) des erreurs sur la base de calcul ont entraîné une surévaluation des intérêts courus sur emprunts d'environ 1,4 Mio ECU."""|(b|(b) errors in the figures used for the calculation resulted in the accrued interest on borrowings being overstated by approximately 1,4 Mio ECU.|0.38258374|0.0|0.07999999999999999|0.0|5.0|1.0
23|"Translate the following from French to English: ""Restrictions d’utilisation"""|Usage restrictions|Restrictions on Use|0.9255997|1.0|0.4|0.0|5.0|1.0
24|"Translate the following from French to English: ""Pour sa part, le deuxième séminaire s’est focalisé sur la mise en œuvre des recommandations faites par les organes de supervision des organes de traité à l’Etat du Cameroun, conformément aux traités internationaux et régionaux et concernant ses obligations vis-à-vis des populations autochtones."""|The second seminar, for its part, focused on the implementation of recommendations made by the treaty oversight bodies to the State of Cameroon, in accordance with international and regional treaties and concerning its|On its part, the second workshop focused on the implementation of recommendations made by supervisory organs of treaty bodies to the State of Cameroon, in accordance with international and regional treaties, on its obligations towards indigenous populations.|0.8336591|1.0|0.7142857142857142|1.0|4.0|1.0
25|"Translate the following from French to English: ""Allô, Debbie ?"""|Hello, Debbie?|- Hello? - Hello? Debbie?|0.9169202|1.0|0.8|1.0|4.0|1.0
26|"Translate the following from French to English: ""Ce message doit leur donner une idée claire du secteur bénévole."""|This message|They must gain a clear mental image of the voluntary sector.|0.33868223|0.0|0.0|0.0|3.0|0.0
27|"Translate the following from French to English: ""En poursuivant nos efforts inlassables pour jouer un rôle actif de médiateur entre les parties, nous ferons de notre mieux pour surmonter les difficultés actuelles, maintenir l'élan des pourparlers à six et faciliter le processus de dénucléarisation de manière à assurer la paix, la sécurité et la stabilité dans la péninsule coréenne."""|By continuing our tireless efforts to play an active mediating role between the parties, we will do our best to overcome the current difficulties, maintain the momentum of the six-party talks, and facilitate the process of|Pursuing our unremitting efforts to actively mediate among the parties, we will do our best to help overcome the current difficulties, maintain the momentum of the six-party talks and facilitate the denuclearization process so as to ensure the peace, security and stability of the Korean peninsula.|0.8831961|1.0|0.7142857142857143|1.0|4.0|1.0
28|"Translate the following from French to English: ""Le Président déclare, qu'en l'absence d'autre candidat à l'élection au du Conseil d'administration du Programme des Nations Unies pour les établissements humains, il croit comprendre que le Conseil entend élire par acclamation l'Iraq pour un terme prendra effet à la date de l'élection et prendra fin le 31 décembre 2011."""|The President declares that, in the absence of any other candidate for election to the United Nations Human Settlements Programme (UN-Habitat) Board of Administration, he understands that the Council intends to elect Iraq by acclamation for a term that will take effect on the date of the election and will end on December 31, 2011. </answer|The President said that, in the absence of any other candidate for election to the Governing Council of UN-Habitat, he took it that the Council wished to elect by acclamation Iraq for a term beginning on the date of election and expiring on 31 December 2011.|0.88745|1.0|0.6923076923076923|1.0|4.0|1.0
29|"Translate the following from French to English: ""Tableau VIII-10: Composant AccountManagement"""|Table VIII-10: Account Management Component|Table VIII-10: AccountManagement Component|0.98498917|1.0|0.7272727272727272|1.0|4.0|1.0
30|"Translate the following from French to English: ""Lors de l'attaque contre la résidence du lauréat du prix Nobel de la paix, Mgr. Carlos Belo, des miliciens auraient tué à coups de machette une quarantaine de personnes dans la cour tandis que, depuis la rue, des soldats des TNI tiraient sur la résidence du prélat."""|During the attack on the residence of Nobel Peace Prize laureate, Bishop Carlos Belo, militiamen allegedly killed about forty people with machetes in|In the attack at the residence of Nobel Peace Prize laureate Bishop Carlos Belo militiamen reportedly hacked to death some 40 persons in the courtyard while TNI soldiers fired into the Bishop's residence from the street.|0.943343|1.0|0.4666666666666667|0.0|4.0|1.0
31|"Translate the following from French to English: ""Ce n'est pas professionnel, et ce n'est pas la première fois."""||It's unprofessional, and it's not the first time.|0.41883743|0.0|0.0|0.0|5.0|1.0
32|"Translate the following from French to English: ""11 h – Le Premier ministre Stephen Harper fera une annonce. Il sera accompagné par Jim Flaherty, ministre des Finances, Rob Ford, maire de Toronto, et Mark McQueen, président du conseil d’administration de l’Administration portuaire de Toronto."""|11 a.m. - Prime Minister Stephen Harper will make an announcement. He will be accompanied by Jim Flaherty, Minister of Finance, Rob Ford, Mayor of Toronto, and Mark McQueen, President of the Toronto Port Authority Board of|11:00 a.m. – Prime Minister Stephen Harper will make an announcement. He will be joined by Jim Flaherty, Minister of Finance, Rob Ford, Mayor of Toronto and Mark McQueen, Chairman of the Toronto Port Authority.|0.98000264|1.0|0.9041095890410958|1.0|4.0|1.0
33|"Translate the following from French to English: ""Ça ressemble à une sorte de pansement."""|It looks|This looks like some type of a Band-Aid.|0.610876|0.0|0.1818181818181818|0.0|5.0|1.0
34|"Translate the following from French to English: ""Posté le dimanche 20 mai 2007 à 18:04"""||Added the Sunday 20 May 2007 at 18:04|0.32185614|0.0|0.0|0.0|2.0|0.0
35|"Translate the following from French to English: ""Si on passe à la méthode un objet de type ViewEntry correspondant à une ligne de totalisation dans une vue, on ne peut utiliser que des noms de colonne."""|If we pass to the method an object of type ViewEntry corresponding to a totalization line in a view, we can only use column names. </|If the view row is a total row, only column numbers (vColx or aColx) can be used. .|0.7665418|1.0|0.28571428571428564|0.0|3.0|0.0
36|"Translate the following from French to English: ""- Qu'a dit Doc ?"""||- What does Doc say?|0.40000767|0.0|0.0|0.0|5.0|1.0
37|"Translate the following from French to English: ""- Un gâteau au chocolat."""|Chocolate cake. </answer|- A chocolate cake.|0.9063396|1.0|0.6666666666666666|1.0|5.0|1.0
38|"Translate the following from French to English: ""Politis (France)"""|Politis (France|Politis (France)|0.829956|1.0|1.0|1.0|5.0|1.0
39|"Translate the following from French to English: ""Tant les ressemblances que les différences du traitement des thématiques retenues sont d'un intérêt que rehausse la provenance régionale fort différente des romans dont deux furent publiés au Québec, qui leur sert aussi de référent, et dont le troisième a comme référent sa ville de publication :"""|The similarities as well as the differences in the treatment of the selected themes are of interest, enhanced by|Both the similarities and differences between the treatments these novels give their thematic material are interesting, all the more so given the very different regional origins of the novels: two were published in Montreal which is also the referent of their fictional space, while the other's referent is its city of publication:|0.58430177|0.0|0.24999999999999994|0.0|4.0|1.0
40|"Translate the following from French to English: ""Nous empruntons de plus en plus les routes des autres pays, ce qui signifie que nous devons faire confiance dans une plus large mesure aux documents délivrés aux conducteurs. La délivrance de ces documents reste toutefois considérée au sein de chaque État membre comme une sorte de secret stratégique, presque militaire, dont les sceaux doivent dès lors être gardés."""|We|We use each other’s roads more and more, which means that we must trust each other to a greater extent in the documents we issue to drivers, but the issuing of those documents is still considered a kind of strategic, almost military secret within every Member State, where the seals must therefore be closely guarded.|0.33905143|0.0|0.03508771929824561|0.0|4.0|1.0
41|"Translate the following from French to English: ""o n'a pas exercé ses fonctions avec intégrité en ne respectant pas le jugement rendu par le tribunal et en encaissant la somme de 1 500,00 $ à l'insu du tribunal et du surintendant des faillites dans le dossier de l'actif de Richard Keays, contrevenant ainsi à l'article 13.5 de la Loi et à l'article 36 des Règles ;?"""|"""did not perform their duties with integrity by not respecting the judgment rendered by the court and by collecting the sum of $1,5"|o did not perform his duties with integrity by not complying with the judgment rendered by the Court and by cashing the sum of $1,500 without the knowledge of the Court and the Superintendent of Bankruptcy in the estate file of Richard Keays, thereby contravening section 13.5 of the Act and section 36 of the Rules;?|0.74753755|1.0|0.5121951219512195|1.0|4.0|1.0
42|"Translate the following from French to English: ""Si elle l'estime nécessaire, la Commission peut saisir les deux branches de l'autorité budgétaire d'une lettre rectificative ad hoc afin d'actualiser les données sous-jacentes à l'estimation des dépenses agricoles figurant dans l'avant-projet de budget et/ou pour corriger, sur la base des dernières informations disponibles concernant les accords de pêche qui seront en vigueur au 1er janvier de l'exercice concerné, les montants et leur répartition entre les crédits inscrits sur la ligne opérationnelle relative aux accords internationaux en matière de pêche et ceux inscrits en réserve."""|If she deems it necessary, the Commission may request the two branches of the budgetary authority to issue an ad hoc corrective letter in order to update the underlying data for the estimation of agricultural spending in the draft budget and/or to correct, based on the latest available information concerning the fishing agreements that will be in effect on January|If it considers it necessary, the Commission may present to the two arms of the budgetary authority an ad hoc letter of amendment to update the figures underlying the estimate of agricultural expenditure in the preliminary draft budget and/or to correct, on the basis of the most recent information available concerning fisheries agreements in force on 1 January of the financial year concerned, the amounts and their breakdown between the appropriations entered in the operational items for international fisheries agreements and those entered in reserve.|0.91236424|1.0|0.5442176870748299|1.0|4.0|1.0
43|"Translate the following from French to English: ""On est entrés, mais pour accéder au Sanctuaire, il faudrait avoir leurs machines."""|We entered, but to access the Sanctuary, we would need their machines.|We're in their mainframe - as close as we'll ever get to the Inner Sanctum without access to their own computers.|0.727978|1.0|0.23529411764705885|0.0|4.0|1.0
44|"Translate the following from French to English: ""Les interventions consistaient en un système informatisé d'entrée des ordonnances médicales (SEOM) pour toutes les unités et en un changement du rôle des pharmaciens (intervention d'équipe) dans la moitié des unités."""|</|The interventions were a physician computer order entry system (POE) for all units and a team-based intervention that included changing the role of pharmacists, implemented for half the units.|0.31025112|0.0|0.0|0.0|4.0|1.0
45|"Translate the following from French to English: ""Pour ce faire, les entreprises recherchent un accès aux consommateurs réels."""||To do this, companies seek access to actual consumers.|0.3204139|0.0|0.0|0.0|5.0|1.0
46|"Translate the following from French to English: ""Des défenseurs ont aussi signalé avoir reçu des ordres et des contre-ordres de différents organes d'État concernant la procédure à suivre."""|Defenders have also reported receiving orders and counter-orders from different state bodies|Defenders have also reported receiving contradictory and ever-changing instructions from different State organs on how to register.|0.72748613|1.0|0.5806451612903226|1.0|4.0|1.0
47|"Translate the following from French to English: ""Le bogie avant de la locomotive de tête du train 420 déraille sous le choc. Le mécanicien du train 145 se coupe au-dessus de l'oeil gauche."""|The front bogie of the lead locomotive of train 420 derails due to the impact. The train 145's engineer cuts himself|As a result of the impact, the front truck of the lead unit of train 420 derailed. The locomotive engineer on train 145 sustained a cut above his left eye.|0.92291045|1.0|0.5|0.0|4.0|1.0
48|"Translate the following from French to English: ""Ce serait bien si elle dit le mot que vous puissiez entendre la traduction."""||It would be nice if it SAID the word so you can hear the translation.|0.4808457|0.0|0.0|0.0|3.0|0.0
49|"Translate the following from French to English: ""On a qu'à discuter calmement..."""|We only have to talk calmly...|Let's just calmly discu...|0.86090547|1.0|0.1818181818181818|0.0|3.0|0.0
50|"Translate the following from French to English: ""Je tenterais aussi un avis si je comprenais un mot de ce que vous dites."""||I'd chime in with an opinion as well if I knew what the hell you two were talking about.|0.31613737|0.0|0.0|0.0|1.0|0.0
51|"Translate the following from French to English: ""contributions 221 200 000 . . . . . . . . . . 221 200 000 (L) Ministre des Finances - Traitement et allocation pour"""|Contributions 221,200,00|salary paid to Ministers of State who preside over|0.42005828|0.0|0.0|0.0|1.0|0.0
52|"Translate the following from French to English: ""Elle maintient des contrôles rigoureux et travaille avec des fournisseurs sélectionnés pour leur réputation et les caractéristiques de leurs produits."""||The company maintains strict controls and works together with its suppliers, these being selected by taking into account their reputation and their products specifications.|0.335682|0.0|0.0|0.0|4.0|1.0
53|"Translate the following from French to English: ""Harding le pousse à créer quelque chose qui effacera la planète."""|Harding|Okay. I think harding was making him build something|0.5473153|0.0|0.19999999999999998|0.0|1.0|0.0
54|"Translate the following from French to English: ""La technique d'aménagement de plans d'eau a été utilisée dans une certaine mesure pour la construction de ce canal."""|The technique of water body planning has been used to some extent in|The Gotä Canal was a project of comparable scale but depended much more heavily on conventional excavated channel sections than did the Rideau and has been largely modernized.|0.4019141|0.0|0.1951219512195122|0.0|1.0|0.0
55|"Translate the following from French to English: ""En même temps, La recherche familiale est entamée, suivie, le cas échéant de la médiation en vue de la réunification."""||At the same time, the search for families is started, followed, as appropriate, by mediation aimed at achieving reunification.|0.31112|0.0|0.0|0.0|4.0|1.0
56|"Translate the following from French to English: ""En réponse à l'appel lancé en faveur des méthodes de prévention du VIH contrôlées par les femmes, le FNUAP et ses partenaires ont mis sur pied une initiative pluriannuelle et multinationale visant à augmenter la distribution de préservatifs féminins."""|In response to the call for women-controlled HIV prevention methods, UNFPA and|Heeding the call to promote female-controlled HIV prevention methods, UNFPA and its partners launched a multi-year, multi-country initiative to scale up female condom programming.|0.77803737|1.0|0.4|0.0|5.0|1.0
57|"Translate the following from French to English: ""Mais si on y regarde de plus près, on remarque que chacune est légèrement différente."""|But if we look more closely, we notice that|But when you look close, real close, you can see that they are different. Each slightly different from the other.|0.7479488|1.0|0.2758620689655173|0.0|4.0|1.0
58|"Translate the following from French to English: ""BHP a indiqué qu'il serait très difficile à cette étape-ci de recueillir des données supplémentaires sur l'eau souterraine, mais que si le projet était approuvé, elle s'engagerait à mettre en oeuvre un programme à long terme de collecte de données sur l'eau souterraine."""|BHP indicated|BHP indicated that it would be very difficult to collect additional groundwater data at this stage but, if the Project was approved, it would be committed to a long-term groundwater data collection program.|0.46153408|0.0|0.1111111111111111|0.0|4.0|1.0
59|"Translate the following from French to English: ""Il incombe à l'État, par l'intermédiaire de la Direction nationale du droit d'auteur et des autres institutions chargées de veiller sur le patrimoine culturel traditionnel, de défendre les expressions du folklore contre leur exploitation abusive ou toute atteinte à leur intégrité."""|It is the responsibility of the State, through the National Office of Copyright and other institutions tasked with safeguarding|The State, acting through the National Directorate of Copyright and other agencies responsible for the care of the traditional cultural heritage, shall be entrusted with protecting it against abusive exploitation or the violation of its integrity.|0.71645755|1.0|0.36363636363636365|0.0|4.0|1.0
60|"Translate the following from French to English: ""Tu crois que cette affaire est liée au meurtre de ma sœur ?"""||Sebastian, do you think this case is connected to my sister's murder?|0.4074229|0.0|0.0|0.0|4.0|1.0
61|"Translate the following from French to English: ""SourceOSBL est un site Web consacré aux ressources mises à la disposition des dirigeants et dirigeantes d’organismes de..."""||Sector Source is a resource website dedicated to help those who run charities and nonprofits stay informed on...|0.3726166|0.0|0.0|0.0|3.0|0.0
62|"Translate the following from French to English: ""Les critères de classification reposent essentiellement sur la qualité et la quantité des substances dangereuses (principaux problèmes), le procédé et les techniques utilisés dans l'activité, la localisation ou la vulnérabilité du territoire, et d'autres paramètres."""|The classification criteria are essentially|Criteria of classification mainly include the quality and quantity of hazardous substances (main issues), the process and the technology used in the activity, the location/vulnerability of territory, and other parameters.|0.60373765|0.0|0.05555555555555555|0.0|4.0|1.0
63|"Translate the following from French to English: ""Advancing Canadian Entrepreneurship (ACE) Inc. est un organisme national de formation et d'éducation en entrepreneurship qui fait la promotion de l'entrepreneurship au Canada en organisant et en motivant des équipes d'étudiants des collèges et des universités qui mettent en pratique les principes et les valeurs de l'entrepreneurship et qui les enseignent aux autres."""|</|Advancing Canadian Entrepreneurship (ACE) Inc., a national organization for entrepreneurship training and education, advances Canadian entrepreneurship by organizing and motivating teams of university and college students to practice and teach others the principles and values of entrepreneurship.|0.3165987|0.0|0.0|0.0|4.0|1.0
64|"Translate the following from French to English: ""On a integre à la structure des barrages des evacuateurs de crues pouvant supporter les précipitations hypothetiques."""||Spillways capable of handling the postulated flood events are incorporated either into the dam structures, or are constructed as separate structures.|0.32787955|0.0|0.0|0.0|4.0|1.0
65|"Translate the following from French to English: ""L’article 11 du traité sur le fonctionnement de l’Union européenne dispose que les exigences de la protection de l’environnement sont intégrées dans la définition et la mise en œuvre des politiques et actions de l’Union, en particulier afin de promouvoir le développement durable."""|The Article 11 of the Treaty on the Functioning of the European Union states that environmental protection requirements must be integrated into the definition and implementation of the Union's policies and actions, in particular|Article 11 TFEU requires that environmental protection requirements be integrated into the definition and implementation of the Union policies and activities, in particular with a view to promoting sustainable development.|0.9115784|1.0|0.6153846153846153|1.0|4.0|1.0
66|"Translate the following from French to English: ""Et avec laquelle j'ai dit que j'étais d'accord quand on était avec Woody."""||Then I said I was cool with it again when we were at Woody's.|0.34590188|0.0|0.0|0.0|3.0|0.0
67|"Translate the following from French to English: ""4-2001, point 1.6.47 Proposition de décision du Conseil concernant la position de la Communauté sur une décision du conseil de stabilisation et d'association CE-ancienne République yougoslave de Macédoine modifiant le protocole n° 2 (relatif aux produits sidérurgiques) à l'accord de stabilisation et d'association - COM(2007) 437 et point 1.29.15 du présent Bulletin Adoption par la Commission, le 17 octobre."""|"""4-2001, point 1"|4-2001, point 1.6.47 Proposal for a Council decision on a Community position concerning a decision of the EC - the former Yugoslav Republic of Macedonia Stabilisation and Association Council amending Protocol 2 (on steel products) to the Stabilisation and Association Agreement: COM(2007) 437; point 1.29.15 of this Bulletin Adopted on 17 October.|0.5405139|0.0|0.13114754098360656|0.0|4.0|1.0
68|"Translate the following from French to English: ""Convention sur les privilèges et immunités des Nations Unies, art. I; Accord sur les privilèges et immunités du Tribunal international du droit de la mer, art. 2; Accord de siège TPIY, art. III."""|United Nations Convention on Privileges and Immunities, Art. I; Agreement on the Privileges and Immunities of the International Tribunal for the Law of the Sea, Art. 2; Seat|Convention on the Privileges and Immunities of the United Nations, article I; Agreement on the Privileges and Immunities of the International Tribunal for the Law of the Sea, article 2; ICTY Headquarters Agreement, article III.|0.91043377|1.0|0.73015873015873|1.0|4.0|1.0
69|"Translate the following from French to English: ""dans notre engagement de proclamer les défis et l’appui de la parole divine a tous:"""||in our commitment to proclaim the challenge and solace of the Divine Word to all|0.36567926|0.0|0.0|0.0|4.0|1.0
70|"Translate the following from French to English: ""C'est un gamin qui a eu peur."""|It's|He's a kid who got scared.|0.5291141|0.0|0.22222222222222224|0.0|4.0|1.0
71|"Translate the following from French to English: ""Les crapules qui ont pris la ferme sont maintenant tes employeurs."""|The scoundrels who took over the farm are now your employers.|The same thieves that took your farm... now have you work for them.|0.85951215|1.0|0.33333333333333337|0.0|4.0|1.0
72|"Translate the following from French to English: ""Pourquoi ?"""|Why?|- Why not?|0.8535916|1.0|0.6666666666666666|1.0|2.0|0.0
73|"Translate the following from French to English: ""Il y a de plus en plus de pays où les écoles sont obligées à munir leurs appareils précieux d’un signe de propriété ineffaçable comme par exemple le SecuPlus SecuMarker."""|There are more and more countries where schools are obliged to equip their valuable devices with an unerasable property mark, such|In Holland, the general agreement of Marsh/Aon VNG even obligates schools to mark all of their valuable hardware with an indelible identification mark of ownership, like the SecuPlus SecuMarker for example.|0.75520766|1.0|0.2641509433962264|0.0|4.0|1.0
74|"Translate the following from French to English: ""C'est crépuscule d'Awajicho de Tokyo."""||It is dusk of Awajicho of Tokyo.|0.40861785|0.0|0.0|0.0|5.0|1.0
75|"Translate the following from French to English: ""Même pas. Il se rend pas compte."""|Not even|It doesn't even realize.|0.7144584|1.0|0.28571428571428575|0.0|5.0|1.0
76|"Translate the following from French to English: ""Panza savait que vous étiez là et il n'a rien fait."""|Panza knew you were there and he did nothing.|Panza knew you guys were in there tonight and he just let it happen.|0.83688295|1.0|0.6086956521739131|1.0|4.0|1.0
77|"Translate the following from French to English: ""Terminé, les gars."""|Finished, guys.|It's over, everybody.|0.851844|1.0|0.0|0.0|2.0|0.0
78|"Translate the following from French to English: ""Avec ton départ pour St Paul, elle perd l'homme de la maison."""||With you away at St. Paul's now, she's lost her man of the house.|0.33752644|0.0|0.0|0.0|4.0|1.0
79|"Translate the following from French to English: ""Je me sentais comme étant au ciel tandis que je regardais la célébration."""|I felt like I was in heaven while watching the celebration.|I felt like I was in heaven as I watched the celebration.|0.9944654|1.0|0.8695652173913043|1.0|4.0|1.0
80|"Translate the following from French to English: ""Face à cela, l'idée d'organiser des négociations trilatérales entre l'Union européenne, les États membres de l'Union africaine et la Chine vaut vraiment la peine d'être défendue."""|In the face|In view of this, the idea of holding trilateral talks between the European Union, African Union member states and China is particularly worthy of support.|0.3185361|0.0|0.14285714285714285|0.0|4.0|1.0
81|"Translate the following from French to English: ""La coopération internationale ne peut donc être considérée uniquement comme un acte de solidarité."""||Thus international cooperation cannot be considered merely an act of solidarity.|0.38387236|0.0|0.0|0.0|5.0|1.0
82|"Translate the following from French to English: ""Si vous avez des problèmes pour ouvrir les fichiers PDF, lisez notre indication sous ""Téléchargements""."""|If you have problems opening PDF files, read|South America If you have problems opening the PDF files, then please read the tip on the “Downloads” page.|0.7581684|1.0|0.5925925925925926|1.0|1.0|0.0
83|"Translate the following from French to English: ""Source:www.apexbillingsolutions.net"""|"The text ""Source:www"|Source:examplereferenceletter.com|0.5616097|0.0|0.28571428571428575|0.0|1.0|0.0
84|"Translate the following from French to English: ""À l'intérieur des trois thèmes, le engagements spécifiques sont constitués en buts et en objectifs."""|Within the|Within the three themes the specific commitments are organized by objectives and targets.|0.40790603|0.0|0.2666666666666667|0.0|4.0|1.0
