|question|predictions|references|embed_sim|embed_sim_accuracy|rouge_l|rouge_l_accuracy|judge_score|judge_score_accuracy
40|"Translate the following from Italian to English: ""Rimani con Angie."""|Stay with Angie.|Stay here with Angie. Get a description.|0.93145996|1.0|0.6|1.0|2.0|0.0
41|"Translate the following from Italian to English: ""Il rispetto non spetta per nascita, principino."""|"""Respect is not bestowed by birth, little prince."""|Respect is not a birthright, little prince.|0.9274813|1.0|0.6666666666666666|1.0|4.0|1.0
42|"Translate the following from Italian to English: ""Ma quando mi ha colpita, quando mi ha colpita fisicamente, come ti sei sentito?"""||But when he hit me, when he physically hit me, how did you feel?|0.3219019|0.0|0.0|0.0|4.0|1.0
43|"Translate the following from Italian to English: ""Soprattutto su quelli deboli di carattere... e predisposti alla violenza."""||Mainly to the weak-minded and predisposed to violence.|0.3766156|0.0|0.0|0.0|4.0|1.0
44|"Translate the following from Italian to English: ""Lo stesso discutere su questo argomento è una cosa spregevole."""|Discussing this topic is a despicable thing.|To be discussing such matters in itself is a despicable thing.|0.93607193|1.0|0.5555555555555556|1.0|4.0|1.0
45|"Translate the following from Italian to English: ""Questi sviluppi rappresentano il punto d incontro tra gli avvertimenti di Madre Terra e il momento previsto per la vostra accelerazione verso la piena consapevolezza."""||These developments constitute the next bout of warnings from Mother Earth and dovetail with your own quickening toward full consciousness.|0.33127287|0.0|0.0|0.0|4.0|1.0
46|"Translate the following from Italian to English: ""…è il messaggio di questa azione di notte con le luci, disegni e colori PeopleForBikes.org."""||…that's the message of this nighttime project that features lights, drawn art, and color PeopleForBikes.org campaign.|0.32754925|0.0|0.0|0.0|4.0|1.0
47|"Translate the following from Italian to English: ""1 ritiri preventivi possono essere autorizzati soltanto se la produzione prevista supera almeno del 5 % le seguenti produzioni di base :"""||Preventive withdrawals may be authorized only if the crop is expected to exceed by 5 % or more a basic production of :|0.4227393|0.0|0.0|0.0|4.0|1.0
48|"Translate the following from Italian to English: ""Fotografie spettacolari dell'Etiopia. Un sito bellissimo da visitare a tutti costi !"""|Spectacular photographs of Ethiopia. A beautiful site to visit at all costs!|Spectacular photos of Ethiopia. A beautiful website that MUST be visited !|0.8923207|1.0|0.5217391304347826|1.0|4.0|1.0
49|"Translate the following from Italian to English: ""- Riparlarne piu' tardi?"""|"""To talk about it later?"""|Talk more later?|0.87911534|1.0|0.5|0.0|4.0|1.0
50|"Translate the following from Italian to English: ""Ho vissuto li per più di 10 anni."""|I have lived there for more than 10 years.|I lived there for more than 10 years.|0.9681165|1.0|0.9411764705882353|1.0|4.0|1.0
51|"Translate the following from Italian to English: ""Le ragazze davanti."""||Girls get in front.|0.42929938|0.0|0.0|0.0|3.0|0.0
52|"Translate the following from Italian to English: ""In acqua (341)"""|In water|Near water (341)|0.7591688|1.0|0.4|0.0|3.0|0.0
53|"Translate the following from Italian to English: ""Con la testimonianza della sua vita Madre Teresa ricorda a tutti che la missione evangelizzatrice della Chiesa passa attraverso la carità, alimentata nella preghiera e nell’ascolto della parola di Dio. Emblematica di questo stile missionario è l’immagine che ritrae la nuova Beata mentre stringe, con una mano, quella di un bambino e, con l'altra, fa scorrere la corona del Rosario."""|With the testimony of her life, Mother Teresa reminds everyone that the evangelizing mission of the Church passes through charity, nourished in prayer and in listening to|With the witness of her life, Mother Teresa reminds everyone that the evangelizing mission of the Church passes through charity, nourished by prayer and listening to God's word. Emblematic of this missionary style is the image that shows the new Blessed clasping a child's hand in one hand while moving her Rosary beads with the other.|0.9082741|1.0|0.5647058823529412|1.0|4.0|1.0
54|"Translate the following from Italian to English: ""Dopo un'introduzione alla tecnica della stopmotion e alla fotografia digitale, i partecipanti al workshop saranno guidati alla scoperta della magia del disegnare con la luce."""|After an introduction to the stop motion technique and digital photography, the workshop participants will|After a short introduction to the stop-motion technique and digital photography, the workshop participants will be guided to discover the magic of drawing with light.|0.9054508|1.0|0.6829268292682926|1.0|4.0|1.0
55|"Translate the following from Italian to English: ""C'è quasi sempre un grande vortice."""|There is almost always a great whirlpool|There almost always was a big whirlpool.|0.90765595|1.0|0.7142857142857143|1.0|4.0|1.0
56|"Translate the following from Italian to English: ""5 CONCLUSIONI SCIENTIFICHE PER ALL’ IMMISSIONE IN COMMERCIO"""|5 SCIENTIFIC CONCLUSIONS FOR MARKET ENTRY|5 SCIENTIFIC CONCLUSIONS FOR THE AMENDMENT OF THE MARKETING AUTHORISATION|0.7187686|1.0|0.625|1.0|4.0|1.0
57|"Translate the following from Italian to English: ""Se decidi di farmi fare un test fisico, il minimo che puoi fare e' presentarti qui, in orario."""|If you decide to have me do a physical test, the least you can do is show up|If you're gonna make me do a physical, you could at least be here yourself - On time.|0.83933663|1.0|0.3888888888888889|0.0|4.0|1.0
58|"Translate the following from Italian to English: ""L’IASB ha avviato la revisione del Conceptual Framework."""|The IASB has initiated the review of the Conceptual|The IASB has initiated the review of the Conceptual Framework.|0.93344116|1.0|0.9473684210526316|1.0|5.0|1.0
59|"Translate the following from Italian to English: ""- Chiudi il becco."""|"""Shut up."""|You like her. - Shut up.|0.70505524|1.0|0.5714285714285715|1.0|1.0|0.0
60|"Translate the following from Italian to English: ""Ma i bagel erano gratis..."""|But the bagels were free...|But they had free bagels...|0.942584|1.0|0.4000000000000001|0.0|4.0|1.0
61|"Translate the following from Italian to English: """"Nessuno dei due stava..."" ""...seguendo il gioco, quella notte."""""|"Neither of them was... ""going along"|Neither of us had our minds on the cards as we played that night.|0.5916268|0.0|0.2|0.0|3.0|0.0
62|"Translate the following from Italian to English: ""E se parlassi ai tuoi genitori?"""|What if you talked to your parents?|What if I spoke to your parents?|0.89082825|1.0|0.7142857142857143|1.0|5.0|1.0
63|"Translate the following from Italian to English: ""E' un dannato fantasma."""|</answer|She was eaten. She's a freakin' ghost.|0.40561292|0.0|0.0|0.0|2.0|0.0
64|"Translate the following from Italian to English: ""Non so, però, che cosa si debba intendere per «continuazione della discussione»."""|"""I don't know, however"|Now I am not sure what you mean by continuation of the debate; you used the term in referring to the items on the agenda.|0.50263685|0.0|0.06666666666666667|0.0|3.0|0.0
65|"Translate the following from Italian to English: ""Dillo e basta."""|</answer|Just say it. Okay.|0.5481611|0.0|0.0|0.0|1.0|0.0
66|"Translate the following from Italian to English: ""Non sapevo che fossi osi' conservatore."""|"""I didn't know you were so conservative."""|I didn't know that you were so conservative.|0.9447535|1.0|0.9411764705882353|1.0|3.0|0.0
67|"Translate the following from Italian to English: ""Signori, ho appena parlato con il generale Leclerc."""|</|Gents, I just had a conversation with General Leclerc.|0.4806241|0.0|0.0|0.0|5.0|1.0
68|"Translate the following from Italian to English: ""- Ti ha gia' fatto del male abbastanza."""|"""He has"|I think you've been hurt enough. By who?|0.48945218|0.0|0.0|0.0|3.0|0.0
69|"Translate the following from Italian to English: ""Sulla votazione sull'agricoltura:"""||Concerning the vote on agriculture:|0.44734743|0.0|0.0|0.0|5.0|1.0
70|"Translate the following from Italian to English: ""Mi passi quella saliera di Prozac?"""|"""Could you pass me that salt"|Can you pass that Prozac shaker?|0.63794595|0.0|0.5|0.0|2.0|0.0
71|"Translate the following from Italian to English: ""Sarebbe più opportuno respingere la proposta della Commissione e impegnarsi a fondo nella procedura OMC aperta nei confronti di quel paese."""||It would make more sense to reject the Commission 's proposal and put every effort into the WTO proceedings against South Korea.|0.33653158|0.0|0.0|0.0|4.0|1.0
72|"Translate the following from Italian to English: ""Seguendo la direzione imposta dal decreto presidenziale numero 203 del 24 Maggio 1988, il Ministero dell'Ambiente ha emanato, il 21 Dicembre 1995, la ""Disciplina dei metodi di controllo delle emissioni in atmosfera dagli impianti industriali""."""|"Following the direction set by Presidential Decree number 203 of May 24, 1988, the Ministry of the Environment issued, on December 21, 1995, the ""Regulation of methods for controlling emissions into the atmosphere from industrial plants."""|"Following the course imposed by presidential decree no. 203 of 24 May 1988, on 21 December 1995, the Minister of the Environment issued the ""Rules and Regulations of the methods for controlling emissions into the atmosphere from industrial plants""."|0.9494194|1.0|0.7199999999999999|1.0|4.0|1.0
73|"Translate the following from Italian to English: ""La categoria PNR racchiude 19 informazioni, che, stando alle indicazioni che fornitemi, sono sufficienti a elaborare un profilo della personalità."""|The PNR category includes 19 pieces of information, which, according to the indications you provide, are sufficient to develop a personality profile. </answer|PNR covers 19 individual pieces of data. I know from conversations I have had that it is of course possible - if you want to - to create personality profiles from these pieces of data.|0.85150313|1.0|0.28571428571428575|0.0|3.0|0.0
74|"Translate the following from Italian to English: ""- Aspetta, un'altra donna ti ha lasciato?"""|"""Wait, has another woman"|One second. Another woman left you?|0.7811433|1.0|0.4|0.0|4.0|1.0
75|"Translate the following from Italian to English: ""Provo un piacere speciale ogni volta che penso a te."""|I feel a special pleasure every time I think about you.|The pleasure that comes whenever I think of you.|0.9024622|1.0|0.39999999999999997|0.0|5.0|1.0
76|"Translate the following from Italian to English: ""Temperatura 22 °C 21 °C 21 °C 24 °C 27 °C 28 °C 25 °C 23 °C"""|Temperature 22 °C 21 °C 21 °C 24 °C 27 °C 28 °C|Temperature 22 °C 21 °C 20 °C 24 °C 27 °C 27 °C 25 °C 23 °C|0.9741967|1.0|0.7333333333333334|1.0|2.0|0.0
77|"Translate the following from Italian to English: ""Anche sua zia e' una cercatrice d'oro?"""||Your Aunt Lou prospects, too?|0.48561597|0.0|0.0|0.0|4.0|1.0
78|"Translate the following from Italian to English: ""No, ti prenderanno in custodia."""|You will be taken into custody.|They'll take you into custody. You'll be fine.|0.8536437|1.0|0.37499999999999994|0.0|3.0|0.0
79|"Translate the following from Italian to English: ""E hai quell'eccitante sguardo latino che ti attrae come un magnete all'astronave madre."""|And you have that exciting Latin look that attracts|- Yeah. That sexy Latin gaze that pulls you in like a magnet from a mother ship.|0.7275505|1.0|0.24000000000000005|0.0|4.0|1.0
80|"Translate the following from Italian to English: ""Attrezzature a pressione Meier, Konrad, Bangemann (Commissione)"""|"""Meier, Konrad, Bangemann (Commission) Pressure Equipment"" </"|Pressure equipment Meier, Konrad, Bangemann (Commission)|0.91235155|1.0|0.6666666666666666|1.0|4.0|1.0
81|"Translate the following from Italian to English: ""- Siamo d'accordo?"""|Are we in agreement?|- Are we settled?|0.75597656|1.0|0.5714285714285715|1.0|3.0|0.0
82|"Translate the following from Italian to English: ""- Ok... E' un caso perso,"""|- Okay... It's a lost case,|Okay, he's impossible.|0.4914207|0.0|0.4|0.0|2.0|0.0
83|"Translate the following from Italian to English: ""Nessuno mi prendera' sul serio, Sam, se non mi vesto in modo consono."""||Nobody's gonna take me seriously, Sam, unless I dress the part.|0.40641212|0.0|0.0|0.0|4.0|1.0
84|"Translate the following from Italian to English: ""- La rivoglio qui prima di mezzogiorno."""|I want it back here before noon.|I want you back here before 12:00 noon.|0.90564054|1.0|0.75|1.0|4.0|1.0
85|"Translate the following from Italian to English: ""Non seguirmi!"""|Don't follow me!|I wouldn't dare, Princess.|0.60997045|0.0|0.22222222222222224|0.0|2.0|0.0
86|"Translate the following from Italian to English: ""- Ehi, sai qual e' la cosa brutta?"""|- Hey, do you know|Hey, you know what sucks?|0.6863704|0.0|0.6666666666666665|1.0|1.0|0.0
87|"Translate the following from Italian to English: ""Quei soldi sono tutto cio' che ho al mondo."""||That money is all I have in the world.|0.373494|0.0|0.0|0.0|5.0|1.0
88|"Translate the following from Italian to English: ""È pensata per una dozzina di famiglie che devono affrontare difficili sfide mediche."""||It's for a dozen or more families experiencing extraordinary health challenges.|0.29746696|0.0|0.0|0.0|4.0|1.0
89|"Translate the following from Italian to English: ""relatore. Signora Presidente, onorevoli colleghi, la modifica della direttiva sui requisiti minimi di formazione per la gente di mare, che è l' oggetto della presente raccomandazione, scaturisce dalla necessità di adattare la formazione della gente di mare alle condizioni reali del trasporto marittimo, in particolare ai nuovi sviluppi tecnologici che sono introdotti a bordo delle navi e ai nuovi metodi di formazione professionale."""|"""Speaker. Madam President, honorable colleagues, the modification of the directive on the minimum training requirements for seafarers, which is the subject of the present recommendation, stems from the need to adapt seafarers' training to the actual conditions of maritime transport, in particular to the new technological developments introduced on board ships and"|Madam President, ladies and gentlemen, the amendment to the Directive on the minimum level of training for seafarers, which is the subject of the present recommendation, was prompted by the need to adapt the training of seafarers to suit the actual conditions which pertain in maritime transport, in particular the new technological developments which have been introduced on board ships and new methods of occupational training.|0.9373727|1.0|0.6949152542372881|1.0|4.0|1.0
90|"Translate the following from Italian to English: ""Salve, Bertie."""|Hello, Bertie.|Hello, Bertie, I heard about your cousin.|0.8318298|1.0|0.4444444444444445|0.0|1.0|0.0
91|"Translate the following from Italian to English: ""Il mio omaggio alla permanenza temporanea."""||My homage to temporary permanence.|0.5126071|0.0|0.0|0.0|5.0|1.0
92|"Translate the following from Italian to English: ""Gia', beh, io mi sono rifiutata di parlare con loro."""|"""Well, I refused to talk to them."""|I hear they're interviewing everybody.|0.3648743|0.0|0.15384615384615383|0.0|1.0|0.0
93|"Translate the following from Italian to English: ""Urlando di amarlo, Laura scappa nel bosco, dove incontra Ronette, Jacques e Leo."""|Scre|She tells him that she loves him and runs into the woods where she meets Ronette, Jacques, and Leo.|0.3983013|0.0|0.0|0.0|4.0|1.0
94|"Translate the following from Italian to English: ""Considerando che tale approccio continuerà a garantire libertà d’ azione agli Stati membri, noi ci siamo espressi a favore."""|Considering that such an approach will continue to guarantee freedom of action to member states, we have expressed our support.|As regards matters lying partly within Community competence and partly within the competence of the Member States, the Commission proposed a common approach, in other words, close cooperation.|0.52727646|0.0|0.125|0.0|3.0|0.0
95|"Translate the following from Italian to English: ""L'Hotel Donegal, a pochi passi dal mare, dispone ampi spazi per il divertimento di grandi e bambini."""|The Donegal Hotel, just steps from the sea, offers ample spaces for the entertainment of both adults and children.|The Donegal Hotel, situated a short distance from the sea, is provided with large areas designed to entertain both adults and children.|0.971792|1.0|0.5365853658536586|1.0|4.0|1.0
96|"Translate the following from Italian to English: ""Forse hanno sbagliato casa."""||Someone just probably got the wrong house.|0.48328274|0.0|0.0|0.0|3.0|0.0
97|"Translate the following from Italian to English: ""Jake... tu resti con me."""||Jake. You're staying with me.|0.4265329|0.0|0.0|0.0|4.0|1.0
98|"Translate the following from Italian to English: ""Vento medio 3.3 km/h 3.1 km/h 3.8 km/h 3.8 km/h 4.2 km/h 3.5 km/h 3.3 km/h 3.7 km/h"""|</|Avg. wind speed 2.9 km/h 3.1 km/h 3.8 km/h 3.8 km/h 4.2 km/h 3.5 km/h 3.3 km/h 3.7 km/h|0.47107497|0.0|0.0|0.0|4.0|1.0
99|"Translate the following from Italian to English: ""L' uso massiccio di lignite, come si può vedere in particolare nella zona di Obosar in Ungheria, andrebbe sostituito con tali energie rinnovabili che non provocano danni così gravi all' ambiente."""|The massive use|The massive utilisation of lignite, which I see especially in Hungary, for example, in the region of Obosar, must be replaced by energy sources which have no such harmful impact on the environment.|0.40569687|0.0|0.1111111111111111|0.0|4.0|1.0
100|"Translate the following from Italian to English: ""Credo che il signor Baxter avesse ragione."""|I believe that Mr. Baxter was right|I guess mr. Baxter was right.|0.95599675|1.0|0.7692307692307692|1.0|5.0|1.0
101|"Translate the following from Italian to English: ""- Non sei tu a dover domandare."""|It's not you who has to ask.|Oh, why are you asking the questions?|0.6873353|0.0|0.26666666666666666|0.0|1.0|0.0
102|"Translate the following from Italian to English: ""Sapete, il fatto è che pesa più di quanto si immagini."""||You see, the thing is, he weighs more than he looks.|0.4144139|0.0|0.0|0.0|3.0|0.0
103|"Translate the following from Italian to English: ""Il partito laburista al Parlamento europeo non accetta né conviene che le soglie per il calcolo dell’ IVA debbano essere stabilite a livello comunitario."""|The Labour Party in the European Parliament neither accepts nor agrees that thresholds for VAT calculation|One of the basic rules that has long been taught by economists is that the cost of levying a tax should be lower than the money accrued. That goes without saying.|0.40696827|0.0|0.12765957446808507|0.0|1.0|0.0
104|"Translate the following from Italian to English: ""Si', Conrad."""||Yes, Conrad, I am denying it.|0.41095462|0.0|0.0|0.0|2.0|0.0
105|"Translate the following from Italian to English: ""Ehi, Pote."""|Hey, Pote.|Hey, Pote.|1.0057288|1.0|1.0|1.0|5.0|1.0
106|"Translate the following from Italian to English: ""Per ogni prenotazione di viaggio andata e ritorno sulle tratte da/per la Grecia, Grimaldi Lines applica il 30% di sconto sul biglietto di ritorno, se prenotato contestualmente al biglietto di andata."""|For every round-trip travel booking to/from Greece, Grimaldi Lines applies a 30% discount on the return ticket if booked simultaneously|For return trips from/to Greece, Grimaldi Lines offers a 20% discount on the return ticket when booked simultaneously with the outbound trip ticket.|0.9418674|1.0|0.6086956521739131|1.0|4.0|1.0
107|"Translate the following from Italian to English: ""Camping Parc du Lac en Aveyron a 13.16 km"""|Camping Park by the Lake in Aveyron at 13.1|Campsite Parc du Lac in Aveyron at 13.16 km|0.7849264|1.0|0.4000000000000001|0.0|5.0|1.0
108|"Translate the following from Italian to English: ""- Planimetrie fatte a mano con delle annotazioni che si direbbero fatte da un bambino."""|Hand|Hand drawn blueprints, with what looks like notes made by a kid, sending your way.|0.5149728|0.0|0.125|0.0|2.0|0.0
109|"Translate the following from Italian to English: ""E' tutto arcobaleni e unicorni."""|It's all rainbows and unicorns. </answer|It 's all rainbows and unicorns.|0.9500156|1.0|0.923076923076923|1.0|5.0|1.0
110|"Translate the following from Italian to English: ""Ok, gente, diamoci una mossa, cosa vuoi?"""||Okay, people, let's move it along. What do you want?|0.4762396|0.0|0.0|0.0|4.0|1.0
