|question|predictions|references|embed_sim|embed_sim_accuracy|rouge_l|rouge_l_accuracy|judge_score|judge_score_accuracy
14|"Translate the following from French to English: ""Ces caractéristiques ont modelé l'expérience des chercheurs d'or et ont subséquemment défini leurs souvenirs, leurs récits et leur histoire;"""|These characteristics shaped the experience of the gold seekers and subsequently defined their memories, their narratives, and their history;|These features shaped the experience and subsequently defined the memories, stories and history of the gold rush traveller; and|0.8850347|1.0|0.5263157894736842|1.0|4.0|1.0
15|"Translate the following from French to English: ""Les erreurs pourraient abaisser le niveau de la formation régionale et du programme d'échantillonnage, ternir la réputation du ministère ou provoquer un refus de coopération de la part de l'industrie réglementée."""|The errors could lower the level of regional training and sampling program, tarnish the reputation of the ministry, or provoke a refusal to cooperate from the regulated industry.|Errors could result in an inadequate regional training and sampling program, poor public image or poor cooperation by the regulated industry.|0.90180236|1.0|0.48979591836734687|0.0|4.0|1.0
16|"Translate the following from French to English: ""Un premier résultat considéré comme exceptionnel a permis d´identifier près de 80 « rencontres acoustiques » en particulier à proximité de Rocas Consag. Ces résultats viennent conforter les études précédentes sur la répartition de la population de vaquitas dans la région."""||This first result, judged exceptional, has permitted the identification of 80 different acoustic signals close to the Rocas Consag. These results confirm previous studies on the distribution of the vaquita in the region.|0.3491187|0.0|0.0|0.0|4.0|1.0
17|"Translate the following from French to English: ""Campus Saint-Jean Le nouveau champ de bataille Le Canada et la complexification des opérations militaires"""||Campus Saint-Jean The New Battlefield Canada and the Increasing Complexity of Military Operations|0.5137245|0.0|0.0|0.0|4.0|1.0
18|"Translate the following from French to English: ""Je saisis en outre cette occasion pour vous féliciter, Monsieur le Président, de votre accession à la présidence du Conseil de sécurité pour le mois de mars."""|In addition, I seize this opportunity to congratulate you, Mr. President, on your assumption of the presidency of the Security Council for the month of March.|I also take this opportunity to congratulate you, Mr. President, on your assumption of the presidency of the Security Council for the month of March.|0.9973279|1.0|0.9019607843137256|1.0|5.0|1.0
19|"Translate the following from French to English: ""Peux-tu lire ça, s'il te plaît ?"""||Now, would you have a read of this, please?|0.5327364|0.0|0.0|0.0|5.0|1.0
20|"Translate the following from French to English: ""Embrasse-toi tout seul."""||You better jump back and kiss yourself.|0.47863966|0.0|0.0|0.0|1.0|0.0
21|"Translate the following from French to English: ""Je suis une humaniste."""|I am a humanist.|Coach, I'm a humanist.|0.9075961|1.0|0.6666666666666665|1.0|2.0|0.0
22|"Translate the following from French to English: ""(b) des erreurs sur la base de calcul ont entraîné une surévaluation des intérêts courus sur emprunts d'environ 1,4 Mio ECU."""|(b) calculation errors led to an overvaluation of accrued interest on loans by approximately 1.4 million ECU.|(b) errors in the figures used for the calculation resulted in the accrued interest on borrowings being overstated by approximately 1,4 Mio ECU.|0.89464414|1.0|0.4761904761904762|0.0|4.0|1.0
23|"Translate the following from French to English: ""Restrictions d’utilisation"""|Usage restrictions|Restrictions on Use|0.9255997|1.0|0.4|0.0|5.0|1.0
24|"Translate the following from French to English: ""Pour sa part, le deuxième séminaire s’est focalisé sur la mise en œuvre des recommandations faites par les organes de supervision des organes de traité à l’Etat du Cameroun, conformément aux traités internationaux et régionaux et concernant ses obligations vis-à-vis des populations autochtones."""||On its part, the second workshop focused on the implementation of recommendations made by supervisory organs of treaty bodies to the State of Cameroon, in accordance with international and regional treaties, on its obligations towards indigenous populations.|0.29988837|0.0|0.0|0.0|4.0|1.0
25|"Translate the following from French to English: ""Allô, Debbie ?"""|Hello, Debbie? </|- Hello? - Hello? Debbie?|0.91219157|1.0|0.8|1.0|5.0|1.0
26|"Translate the following from French to English: ""Ce message doit leur donner une idée claire du secteur bénévole."""|This message must give them a clear idea of the volunteer sector|They must gain a clear mental image of the voluntary sector.|0.7798898|1.0|0.5217391304347826|1.0|4.0|1.0
27|"Translate the following from French to English: ""En poursuivant nos efforts inlassables pour jouer un rôle actif de médiateur entre les parties, nous ferons de notre mieux pour surmonter les difficultés actuelles, maintenir l'élan des pourparlers à six et faciliter le processus de dénucléarisation de manière à assurer la paix, la sécurité et la stabilité dans la péninsule coréenne."""|By continuing our tireless efforts to play an active mediating role between the parties, we will do our best to overcome current difficulties, maintain the momentum of the six-party talks, and facilitate the denuclearization process in order to ensure peace, security, and stability in the Korean peninsula.|Pursuing our unremitting efforts to actively mediate among the parties, we will do our best to help overcome the current difficulties, maintain the momentum of the six-party talks and facilitate the denuclearization process so as to ensure the peace, security and stability of the Korean peninsula.|0.9793143|1.0|0.7999999999999999|1.0|4.0|1.0
28|"Translate the following from French to English: ""Le Président déclare, qu'en l'absence d'autre candidat à l'élection au du Conseil d'administration du Programme des Nations Unies pour les établissements humains, il croit comprendre que le Conseil entend élire par acclamation l'Iraq pour un terme prendra effet à la date de l'élection et prendra fin le 31 décembre 2011."""||The President said that, in the absence of any other candidate for election to the Governing Council of UN-Habitat, he took it that the Council wished to elect by acclamation Iraq for a term beginning on the date of election and expiring on 31 December 2011.|0.3800597|0.0|0.0|0.0|4.0|1.0
29|"Translate the following from French to English: ""Tableau VIII-10: Composant AccountManagement"""|Table VIII-10|Table VIII-10: AccountManagement Component|0.66946656|0.0|0.7499999999999999|1.0|4.0|1.0
30|"Translate the following from French to English: ""Lors de l'attaque contre la résidence du lauréat du prix Nobel de la paix, Mgr. Carlos Belo, des miliciens auraient tué à coups de machette une quarantaine de personnes dans la cour tandis que, depuis la rue, des soldats des TNI tiraient sur la résidence du prélat."""|During the attack on the Nobel Peace Prize laureate, Bishop Carlos Belo's residence, militia members allegedly hacked to death about forty people in the courtyard while soldiers from the TNI were firing at the prelate's residence from the street.|In the attack at the residence of Nobel Peace Prize laureate Bishop Carlos Belo militiamen reportedly hacked to death some 40 persons in the courtyard while TNI soldiers fired into the Bishop's residence from the street.|0.9815662|1.0|0.6410256410256411|1.0|4.0|1.0
31|"Translate the following from French to English: ""Ce n'est pas professionnel, et ce n'est pas la première fois."""|It is not professional, and it is not the first time.|It's unprofessional, and it's not the first time.|0.9555656|1.0|0.6666666666666666|1.0|4.0|1.0
32|"Translate the following from French to English: ""11 h – Le Premier ministre Stephen Harper fera une annonce. Il sera accompagné par Jim Flaherty, ministre des Finances, Rob Ford, maire de Toronto, et Mark McQueen, président du conseil d’administration de l’Administration portuaire de Toronto."""|11 a.m. – Prime Minister Stephen Harper will make an announcement. He will be accompanied by Jim Flaherty, Minister of Finance, Rob Ford, Mayor of Toronto, and Mark McQueen, President of the Toronto Port Authority.|11:00 a.m. – Prime Minister Stephen Harper will make an announcement. He will be joined by Jim Flaherty, Minister of Finance, Rob Ford, Mayor of Toronto and Mark McQueen, Chairman of the Toronto Port Authority.|0.99099624|1.0|0.9295774647887323|1.0|4.0|1.0
33|"Translate the following from French to English: ""Ça ressemble à une sorte de pansement."""|It looks like a kind of bandage.|This looks like some type of a Band-Aid.|0.91816205|1.0|0.375|0.0|4.0|1.0
34|"Translate the following from French to English: ""Posté le dimanche 20 mai 2007 à 18:04"""|Posted on Sunday, May 20, 2007 at 6:04|Added the Sunday 20 May 2007 at 18:04|0.7448148|1.0|0.5555555555555556|1.0|2.0|0.0
35|"Translate the following from French to English: ""Si on passe à la méthode un objet de type ViewEntry correspondant à une ligne de totalisation dans une vue, on ne peut utiliser que des noms de colonne."""|If we switch to the|If the view row is a total row, only column numbers (vColx or aColx) can be used. .|0.36624828|0.0|0.1818181818181818|0.0|4.0|1.0
36|"Translate the following from French to English: ""- Qu'a dit Doc ?"""||- What does Doc say?|0.39885604|0.0|0.0|0.0|5.0|1.0
37|"Translate the following from French to English: ""- Un gâteau au chocolat."""|A chocolate cake.|- A chocolate cake.|0.9421342|1.0|1.0|1.0|5.0|1.0
38|"Translate the following from French to English: ""Politis (France)"""|</answer|Politis (France)|0.51816076|0.0|0.0|0.0|1.0|0.0
39|"Translate the following from French to English: ""Tant les ressemblances que les différences du traitement des thématiques retenues sont d'un intérêt que rehausse la provenance régionale fort différente des romans dont deux furent publiés au Québec, qui leur sert aussi de référent, et dont le troisième a comme référent sa ville de publication :"""|"""Both the similarities and the differences in the treatment of the selected themes are of interest, which is heightened by the very different regional origins of the novels, two of which were published in Quebec and serve as a reference for them, and the third has its city of publication as a reference:"""|Both the similarities and differences between the treatments these novels give their thematic material are interesting, all the more so given the very different regional origins of the novels: two were published in Montreal which is also the referent of their fictional space, while the other's referent is its city of publication:|0.90641946|1.0|0.5094339622641509|1.0|1.0|0.0
40|"Translate the following from French to English: ""Nous empruntons de plus en plus les routes des autres pays, ce qui signifie que nous devons faire confiance dans une plus large mesure aux documents délivrés aux conducteurs. La délivrance de ces documents reste toutefois considérée au sein de chaque État membre comme une sorte de secret stratégique, presque militaire, dont les sceaux doivent dès lors être gardés."""|We are increasingly using the roads of other countries, which means we must trust to a greater extent the documents issued to drivers. However, the issuance of these documents is still considered by each Member State as a kind of strategic secret, almost military, which must therefore be kept under seal.|We use each other’s roads more and more, which means that we must trust each other to a greater extent in the documents we issue to drivers, but the issuing of those documents is still considered a kind of strategic, almost military secret within every Member State, where the seals must therefore be closely guarded.|0.9239348|1.0|0.5981308411214953|1.0|4.0|1.0
41|"Translate the following from French to English: ""o n'a pas exercé ses fonctions avec intégrité en ne respectant pas le jugement rendu par le tribunal et en encaissant la somme de 1 500,00 $ à l'insu du tribunal et du surintendant des faillites dans le dossier de l'actif de Richard Keays, contrevenant ainsi à l'article 13.5 de la Loi et à l'article 36 des Règles ;?"""||o did not perform his duties with integrity by not complying with the judgment rendered by the Court and by cashing the sum of $1,500 without the knowledge of the Court and the Superintendent of Bankruptcy in the estate file of Richard Keays, thereby contravening section 13.5 of the Act and section 36 of the Rules;?|0.3059848|0.0|0.0|0.0|4.0|1.0
42|"Translate the following from French to English: ""Si elle l'estime nécessaire, la Commission peut saisir les deux branches de l'autorité budgétaire d'une lettre rectificative ad hoc afin d'actualiser les données sous-jacentes à l'estimation des dépenses agricoles figurant dans l'avant-projet de budget et/ou pour corriger, sur la base des dernières informations disponibles concernant les accords de pêche qui seront en vigueur au 1er janvier de l'exercice concerné, les montants et leur répartition entre les crédits inscrits sur la ligne opérationnelle relative aux accords internationaux en matière de pêche et ceux inscrits en réserve."""|"""If she deems it necessary, the Commission may submit an ad hoc corrective letter to both branches of the budgetary authority in order to update the underlying data for the agricultural expenditure estimates in the draft budget and/or to correct, based on the latest available information concerning the fishing agreements that will be in force as of January 1 of the concerned fiscal year, the amounts and their distribution between the credits listed under the operational line related to international fishing agreements and those listed in reserve."""|If it considers it necessary, the Commission may present to the two arms of the budgetary authority an ad hoc letter of amendment to update the figures underlying the estimate of agricultural expenditure in the preliminary draft budget and/or to correct, on the basis of the most recent information available concerning fisheries agreements in force on 1 January of the financial year concerned, the amounts and their breakdown between the appropriations entered in the operational items for international fisheries agreements and those entered in reserve.|0.9402862|1.0|0.5862068965517242|1.0|4.0|1.0
43|"Translate the following from French to English: ""On est entrés, mais pour accéder au Sanctuaire, il faudrait avoir leurs machines."""|We entered, but to access the Sanctuary, we would need their machines.|We're in their mainframe - as close as we'll ever get to the Inner Sanctum without access to their own computers.|0.7284489|1.0|0.23529411764705885|0.0|4.0|1.0
44|"Translate the following from French to English: ""Les interventions consistaient en un système informatisé d'entrée des ordonnances médicales (SEOM) pour toutes les unités et en un changement du rôle des pharmaciens (intervention d'équipe) dans la moitié des unités."""|The interventions consisted of an electronic medical order entry system (SEOM) for all units and a change in the role of pharmacists (team intervention) in half of the units.|The interventions were a physician computer order entry system (POE) for all units and a team-based intervention that included changing the role of pharmacists, implemented for half the units.|0.90523255|1.0|0.6101694915254238|1.0|4.0|1.0
45|"Translate the following from French to English: ""Pour ce faire, les entreprises recherchent un accès aux consommateurs réels."""||To do this, companies seek access to actual consumers.|0.3201417|0.0|0.0|0.0|5.0|1.0
46|"Translate the following from French to English: ""Des défenseurs ont aussi signalé avoir reçu des ordres et des contre-ordres de différents organes d'État concernant la procédure à suivre."""||Defenders have also reported receiving contradictory and ever-changing instructions from different State organs on how to register.|0.32505378|0.0|0.0|0.0|4.0|1.0
47|"Translate the following from French to English: ""Le bogie avant de la locomotive de tête du train 420 déraille sous le choc. Le mécanicien du train 145 se coupe au-dessus de l'oeil gauche."""||As a result of the impact, the front truck of the lead unit of train 420 derailed. The locomotive engineer on train 145 sustained a cut above his left eye.|0.3038607|0.0|0.0|0.0|4.0|1.0
48|"Translate the following from French to English: ""Ce serait bien si elle dit le mot que vous puissiez entendre la traduction."""|It would be good if she says the word so that you can hear the translation.|It would be nice if it SAID the word so you can hear the translation.|0.8273563|1.0|0.7741935483870969|1.0|4.0|1.0
49|"Translate the following from French to English: ""On a qu'à discuter calmement..."""||Let's just calmly discu...|0.5506716|0.0|0.0|0.0|3.0|0.0
50|"Translate the following from French to English: ""Je tenterais aussi un avis si je comprenais un mot de ce que vous dites."""||I'd chime in with an opinion as well if I knew what the hell you two were talking about.|0.3148256|0.0|0.0|0.0|1.0|0.0
51|"Translate the following from French to English: ""contributions 221 200 000 . . . . . . . . . . 221 200 000 (L) Ministre des Finances - Traitement et allocation pour"""|"""contributions 221 200 000 ... ... ... ... ... 221 200 000 (L) Minister of Finance - Processing and allocation for"" </"|salary paid to Ministers of State who preside over|0.58949345|0.0|0.16666666666666669|0.0|1.0|0.0
52|"Translate the following from French to English: ""Elle maintient des contrôles rigoureux et travaille avec des fournisseurs sélectionnés pour leur réputation et les caractéristiques de leurs produits."""|She maintains rigorous controls and works with selected suppliers for their reputation and the characteristics of their products.|The company maintains strict controls and works together with its suppliers, these being selected by taking into account their reputation and their products specifications.|0.90240264|1.0|0.5238095238095238|1.0|4.0|1.0
53|"Translate the following from French to English: ""Harding le pousse à créer quelque chose qui effacera la planète."""|Harding compels him|Okay. I think harding was making him build something|0.7257375|1.0|0.3333333333333333|0.0|3.0|0.0
54|"Translate the following from French to English: ""La technique d'aménagement de plans d'eau a été utilisée dans une certaine mesure pour la construction de ce canal."""||The Gotä Canal was a project of comparable scale but depended much more heavily on conventional excavated channel sections than did the Rideau and has been largely modernized.|0.34100452|0.0|0.0|0.0|1.0|0.0
55|"Translate the following from French to English: ""En même temps, La recherche familiale est entamée, suivie, le cas échéant de la médiation en vue de la réunification."""|At the same time, the family research is initiated, followed by mediation, if necessary, in order to reunify.|At the same time, the search for families is started, followed, as appropriate, by mediation aimed at achieving reunification.|0.8847856|1.0|0.5405405405405405|1.0|4.0|1.0
56|"Translate the following from French to English: ""En réponse à l'appel lancé en faveur des méthodes de prévention du VIH contrôlées par les femmes, le FNUAP et ses partenaires ont mis sur pied une initiative pluriannuelle et multinationale visant à augmenter la distribution de préservatifs féminins."""|In response to the call for women-controlled HIV prevention methods, the FNUAP and its partners have launched a multi-year and multinational initiative aimed at increasing the distribution of female condoms.|Heeding the call to promote female-controlled HIV prevention methods, UNFPA and its partners launched a multi-year, multi-country initiative to scale up female condom programming.|0.86950874|1.0|0.5423728813559322|1.0|4.0|1.0
57|"Translate the following from French to English: ""Mais si on y regarde de plus près, on remarque que chacune est légèrement différente."""||But when you look close, real close, you can see that they are different. Each slightly different from the other.|0.41564095|0.0|0.0|0.0|3.0|0.0
58|"Translate the following from French to English: ""BHP a indiqué qu'il serait très difficile à cette étape-ci de recueillir des données supplémentaires sur l'eau souterraine, mais que si le projet était approuvé, elle s'engagerait à mettre en oeuvre un programme à long terme de collecte de données sur l'eau souterraine."""||BHP indicated that it would be very difficult to collect additional groundwater data at this stage but, if the Project was approved, it would be committed to a long-term groundwater data collection program.|0.2856107|0.0|0.0|0.0|4.0|1.0
59|"Translate the following from French to English: ""Il incombe à l'État, par l'intermédiaire de la Direction nationale du droit d'auteur et des autres institutions chargées de veiller sur le patrimoine culturel traditionnel, de défendre les expressions du folklore contre leur exploitation abusive ou toute atteinte à leur intégrité."""|It is incumbent upon the State, through the National Copyright Office and other institutions responsible for overseeing traditional cultural heritage, to defend folklore expressions against their abusive exploitation or any infringement on their integrity.|The State, acting through the National Directorate of Copyright and other agencies responsible for the care of the traditional cultural heritage, shall be entrusted with protecting it against abusive exploitation or the violation of its integrity.|0.8960903|1.0|0.5142857142857143|1.0|4.0|1.0
60|"Translate the following from French to English: ""Tu crois que cette affaire est liée au meurtre de ma sœur ?"""||Sebastian, do you think this case is connected to my sister's murder?|0.4067255|0.0|0.0|0.0|4.0|1.0
61|"Translate the following from French to English: ""SourceOSBL est un site Web consacré aux ressources mises à la disposition des dirigeants et dirigeantes d’organismes de..."""|SourceOSBL is a website dedicated to resources made available to the leaders and leaders of organizations.|Sector Source is a resource website dedicated to help those who run charities and nonprofits stay informed on...|0.65475214|0.0|0.35294117647058826|0.0|4.0|1.0
62|"Translate the following from French to English: ""Les critères de classification reposent essentiellement sur la qualité et la quantité des substances dangereuses (principaux problèmes), le procédé et les techniques utilisés dans l'activité, la localisation ou la vulnérabilité du territoire, et d'autres paramètres."""|</answer|Criteria of classification mainly include the quality and quantity of hazardous substances (main issues), the process and the technology used in the activity, the location/vulnerability of territory, and other parameters.|0.31374624|0.0|0.0|0.0|4.0|1.0
63|"Translate the following from French to English: ""Advancing Canadian Entrepreneurship (ACE) Inc. est un organisme national de formation et d'éducation en entrepreneurship qui fait la promotion de l'entrepreneurship au Canada en organisant et en motivant des équipes d'étudiants des collèges et des universités qui mettent en pratique les principes et les valeurs de l'entrepreneurship et qui les enseignent aux autres."""|Advancing Canadian Entrepreneurship (ACE) Inc. is a national organization for entrepreneurship training and education that promotes entrepreneurship in Canada by organizing and motivating teams of college and university students who put into practice the principles and values of entrepreneurship and teach them to others.|Advancing Canadian Entrepreneurship (ACE) Inc., a national organization for entrepreneurship training and education, advances Canadian entrepreneurship by organizing and motivating teams of university and college students to practice and teach others the principles and values of entrepreneurship.|0.9904273|1.0|0.7160493827160493|1.0|4.0|1.0
64|"Translate the following from French to English: ""On a integre à la structure des barrages des evacuateurs de crues pouvant supporter les précipitations hypothetiques."""|"""We have integrated into the structure of the dams flood discharge outlets that can withstand hypothetical precipitation."""|Spillways capable of handling the postulated flood events are incorporated either into the dam structures, or are constructed as separate structures.|0.7227396|1.0|0.15789473684210528|0.0|4.0|1.0
65|"Translate the following from French to English: ""L’article 11 du traité sur le fonctionnement de l’Union européenne dispose que les exigences de la protection de l’environnement sont intégrées dans la définition et la mise en œuvre des politiques et actions de l’Union, en particulier afin de promouvoir le développement durable."""||Article 11 TFEU requires that environmental protection requirements be integrated into the definition and implementation of the Union policies and activities, in particular with a view to promoting sustainable development.|0.34898117|0.0|0.0|0.0|4.0|1.0
66|"Translate the following from French to English: ""Et avec laquelle j'ai dit que j'étais d'accord quand on était avec Woody."""|And with which I concurred when we were with Woody.|Then I said I was cool with it again when we were at Woody's.|0.79064333|1.0|0.4|0.0|4.0|1.0
67|"Translate the following from French to English: ""4-2001, point 1.6.47 Proposition de décision du Conseil concernant la position de la Communauté sur une décision du conseil de stabilisation et d'association CE-ancienne République yougoslave de Macédoine modifiant le protocole n° 2 (relatif aux produits sidérurgiques) à l'accord de stabilisation et d'association - COM(2007) 437 et point 1.29.15 du présent Bulletin Adoption par la Commission, le 17 octobre."""|"""4-2001, point 1.6.47 Proposal of the Council Decision on the Community's position on a decision of the Council of Stabilisation and Association CE-Former Yugoslav Republic of Macedonia amending Protocol No. 2 (relating to iron and steel products) to the Stabilisation and Association Agreement - COM(2007) 437 and point 1.29.15 of the present Bulletin Adoption by the Commission, on October 17."""|4-2001, point 1.6.47 Proposal for a Council decision on a Community position concerning a decision of the EC - the former Yugoslav Republic of Macedonia Stabilisation and Association Council amending Protocol 2 (on steel products) to the Stabilisation and Association Agreement: COM(2007) 437; point 1.29.15 of this Bulletin Adopted on 17 October.|0.9499744|1.0|0.7096774193548386|1.0|4.0|1.0
68|"Translate the following from French to English: ""Convention sur les privilèges et immunités des Nations Unies, art. I; Accord sur les privilèges et immunités du Tribunal international du droit de la mer, art. 2; Accord de siège TPIY, art. III."""|Convention on the Privileges|Convention on the Privileges and Immunities of the United Nations, article I; Agreement on the Privileges and Immunities of the International Tribunal for the Law of the Sea, article 2; ICTY Headquarters Agreement, article III.|0.74582374|1.0|0.20512820512820512|0.0|4.0|1.0
69|"Translate the following from French to English: ""dans notre engagement de proclamer les défis et l’appui de la parole divine a tous:"""|"""in our commitment to proclaim the"|in our commitment to proclaim the challenge and solace of the Divine Word to all|0.7738658|1.0|0.5714285714285715|1.0|4.0|1.0
70|"Translate the following from French to English: ""C'est un gamin qui a eu peur."""|It|He's a kid who got scared.|0.5459503|0.0|0.0|0.0|4.0|1.0
71|"Translate the following from French to English: ""Les crapules qui ont pris la ferme sont maintenant tes employeurs."""|The scoundrels who took over the farm are now your employers.|The same thieves that took your farm... now have you work for them.|0.8557974|1.0|0.33333333333333337|0.0|4.0|1.0
72|"Translate the following from French to English: ""Pourquoi ?"""||- Why not?|0.47775903|0.0|0.0|0.0|1.0|0.0
73|"Translate the following from French to English: ""Il y a de plus en plus de pays où les écoles sont obligées à munir leurs appareils précieux d’un signe de propriété ineffaçable comme par exemple le SecuPlus SecuMarker."""|There are increasingly more countries where schools are required to equip their precious devices with an indelible property sign, such as the SecuPlus SecuMarker.|In Holland, the general agreement of Marsh/Aon VNG even obligates schools to mark all of their valuable hardware with an indelible identification mark of ownership, like the SecuPlus SecuMarker for example.|0.74661183|1.0|0.32142857142857145|0.0|4.0|1.0
74|"Translate the following from French to English: ""C'est crépuscule d'Awajicho de Tokyo."""|It is dusk in Awajicho, Tokyo.|It is dusk of Awajicho of Tokyo.|0.9872667|1.0|0.7692307692307692|1.0|4.0|1.0
75|"Translate the following from French to English: ""Même pas. Il se rend pas compte."""|</answer|It doesn't even realize.|0.5166812|0.0|0.0|0.0|5.0|1.0
76|"Translate the following from French to English: ""Panza savait que vous étiez là et il n'a rien fait."""||Panza knew you guys were in there tonight and he just let it happen.|0.28094476|0.0|0.0|0.0|3.0|0.0
77|"Translate the following from French to English: ""Terminé, les gars."""|"""That's the"|It's over, everybody.|0.5746669|0.0|0.28571428571428575|0.0|2.0|0.0
78|"Translate the following from French to English: ""Avec ton départ pour St Paul, elle perd l'homme de la maison."""|With your departure for St Paul, she loses the man of the house.|With you away at St. Paul's now, she's lost her man of the house.|0.8962386|1.0|0.5517241379310345|1.0|4.0|1.0
79|"Translate the following from French to English: ""Je me sentais comme étant au ciel tandis que je regardais la célébration."""|I felt like I was in heaven while watching the celebration|I felt like I was in heaven as I watched the celebration.|0.9745612|1.0|0.8695652173913043|1.0|4.0|1.0
80|"Translate the following from French to English: ""Face à cela, l'idée d'organiser des négociations trilatérales entre l'Union européenne, les États membres de l'Union africaine et la Chine vaut vraiment la peine d'être défendue."""||In view of this, the idea of holding trilateral talks between the European Union, African Union member states and China is particularly worthy of support.|0.31932077|0.0|0.0|0.0|4.0|1.0
81|"Translate the following from French to English: ""La coopération internationale ne peut donc être considérée uniquement comme un acte de solidarité."""||Thus international cooperation cannot be considered merely an act of solidarity.|0.38406473|0.0|0.0|0.0|5.0|1.0
82|"Translate the following from French to English: ""Si vous avez des problèmes pour ouvrir les fichiers PDF, lisez notre indication sous ""Téléchargements""."""|</answer|South America If you have problems opening the PDF files, then please read the tip on the “Downloads” page.|0.47973585|0.0|0.0|0.0|1.0|0.0
83|"Translate the following from French to English: ""Source:www.apexbillingsolutions.net"""|Source:www.apex|Source:examplereferenceletter.com|0.5411418|0.0|0.3333333333333333|0.0|1.0|0.0
