|question|predictions|references|embed_sim|embed_sim_accuracy|rouge_l|rouge_l_accuracy|judge_score|judge_score_accuracy
10|Durante un altercado de embriagados entre un esposo y una esposa, el esposo apuntó con su arma a la esposa y le dijo: “Si no te amara, te asesinaría”. El esposo pensó que el arma estaba descargada pero, en realidad, más temprano ese día su hijo la había cargado. Como un juego, el hombre disparó el arma contra su esposa, causándole una herida en su hombro. El esposo luego es condenado por cometer lesiones agravantes a su esposa. Si el esposo trata de demostrar que estaba bajo los efectos del alcohol y no podía haber formado una intención criminal, esto constituiría lo siguiente: A: Argumento válido de defensa, porque la condena depende de una intención específica. B: Argumento válido de defensa, porque se requiere de al menos un intento criminal general por cada ofensa. C: Argumento no válido de defensa, ya que la intoxicación voluntaria no es una defensa válida para lesiones agravantes. D: Argumento no válido de defensa, porque el esposo no tenía conocimiento de que el arma estaba cargada.|A|C|0.69704205|0.0|0.0|0.0|1.0|0.0
11|Una adolescente asesinó a tiros a un hombre que, según su versión, intentó atacarla mientras caminaba a casa luego de realizar unas compras nocturnas. La adolescente, de 18 años y una estatura de 6 pies y 3 pulgadas, dijo que un hombre muy bajito la amenazó poniéndole un cuchillo en el cuello y le levantó el vestido mientras caminaba por la calle. Sacó un arma de su bolso y le disparó al hombre. El hombre falleció por una herida en el pecho. La policía dijo que el hombre, que pesaba 130 libras y tenía una estatura de 5 pies y 5 pulgadas, era un exconvicto, condenado dos veces por intento de violación. La adolescente ha sido acusada por el homicidio del hombre, como consecuencia del incidente mencionado anteriormente. En el juicio, la adolescente busca ofrecer evidencia con base en el hecho de que el hombre fue condenado previamente por intento de violación. La evidencia debería considerarse como: A: admisible, ya que permite demostrar la intención del hombre para cometer la violación; B: admisible, porque las condenas previas de la víctima serían relevantes en la preparación de la legítima defensa de la acusada; C: inadmisible, porque la evidencia está siendo utilizada para demostrar una tendencia; D: inadmisible, porque viola el estatuto del hombre muerto.|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
12|Un comerciante minorista propietario en un centro comercial pequeño llevó adelante un contrato de venta con arrendamiento con un inversionista. El comerciante minorista mantenía la posesión y se convertía en arrendatario durante los siguientes 25 años, con pagos mensuales y diversas obligaciones con respecto al mantenimiento de la propiedad. El comerciante minorista tenía que pagar la mayoría de los gastos de la propiedad, y tenía opciones de prórrogas adicionales, pero no de volver a adquirir la propiedad. En unos pocos años, el negocio de arrendatario creció y quiso tirar abajo uno de los edificios y adjuntar un nuevo edificio a su tienda. El inversionista se negó a dar su consentimiento. El arrendatario inició una demanda para solicitar una orden de cumplimiento imperioso. ¿Es probable que el tribunal ordene al inversionista el cumplimiento de las exigencias del arrendatario? A: No, impedirá que el arrendatario realice tales cambios drásticos sin el consentimiento del inversionista. B: Sí, el arrendatario podrá realizar las mejoras sin el consentimiento del inversionista pero las mejoras le pertenecerán al inversionista. C: No, porque en todo contrato de venta con arrendamiento existe una cláusula que garantiza que el arrendatario no puede realizar mejoras sin el consentimiento por escrito del inversionista. D: Sí, porque el derecho del arrendatario en equidad excede el interés del inversionista, dándole al arrendatario el derecho de realizar las mejoras.|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
13|Resuelva 3 sobre 4 * x = 24. A: 18 B: 32 C: 72 D: 96|32|B|0.6844723|0.0|0.0|0.0|5.0|1.0
14|¿Qué número es múltiplo de 7? A: 27 B: 48 C: 56 D: 74|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
15|¿Cuánta corriente consume una bombilla de 60 W si funciona con un voltaje de 120 V? A: 0,25 A B: 0,5 A C: 2:00 AM D: 4:00 AM|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
16|Esta pregunta hace referencia a la siguiente información. “No somos europeos; no somos indios; no somos más que una especie mixta de aborígenes y españoles. Somo americanos de nacimiento y europeos por ley, nos encontramos inmersos en un doble conflicto: nos disputamos con los nativos los títulos de propiedad y, al mismo tiempo, luchamos por mantenernos en el país que nos vio nacer frente a la oposición de los invasores. Así pues, nuestra posición es extraordinaria y complicada. Pero hay más. Como nuestro papel ha sido siempre estrictamente pasivo y nuestra existencia política es nula, nos encontramos con que nuestra búsqueda de la libertad es ahora aún más difícil de lograr; porque, teniendo un estado inferior a la esclavitud, nos robaron no solo nuestra libertad, sino también el derecho a ejercer una tiranía doméstica activa... Hemos sido gobernados más por el engaño que por la fuerza, y hemos sido degradados más por el vicio que por la superstición. La esclavitud es hija de las tinieblas: un pueblo ignorante es instrumento ciego de su propia destrucción. La ambición y la intriga abusan de la credulidad y la experiencia de hombres carentes de todo conocimiento político, económico y cívico; adoptan la pura ilusión como la realidad; creen que el permiso es libertad, que la traición es patriotismo y que la venganza es justicia. Si un pueblo pervertido por su formación logra alcanzar su libertad, pronto la perderá, pues de nada serviría esforzarse en explicarle que la felicidad consiste en la práctica de la virtud; que el imperio de la ley es más poderoso que el de los tiranos, porque, al ser las leyes más inflexibles, todos deben someterse a su benéfica austeridad; que la ética adecuada, y no la fuerza, es la base de la ley; y que practicar la justicia es practicar la libertad”. Simón Bolívar, mensaje al Congreso de Angostura, 1819 Simón Bolívar, el autor del pasaje, ¿llevó a cabo cuál de las siguientes acciones? A: La primera unión de estados latinoamericanos independientes B: La primera victoria militar de la Guerra de 1812 C: La primera victoria militar de la guerra hispano-estadounidense D: El primer golpe político por parte de un mestizo|\boxed|A|0.67146003|0.0|0.0|0.0|5.0|1.0
17|Una mujer era propietaria de cuatro casas en la playa. Cada una de las casas tenía ventanas en forma de estrella. Mientras se acercaba la temporada de huracanes, la mujer contrató a un carpintero para que fabricara contraventanas para los huracanes en forma de estrella y las entregara en las cuatro casas. Debido a la forma única de las ventanas, el carpintero tuvo que realizar todo el trabajo a mano. La mujer y el carpintero celebraron un contrato en virtud del cual el carpintero prometía construir y entregar las contraventanas a las cuatro casas de playa en un plazo de 30 días, y la mujer prometía pagar $8000 ($2000 por cada casa de playa) una semana después de la finalización del trabajo. Dos semanas después de la firma del contrato, un incendio destruyó el taller del carpintero, donde guardaba todas las contraventanas terminadas antes de la entrega. Más tarde, el carpintero envió una carta a la mujer que decía lo siguiente: “El incendio destruyó mi equipo y mi inventario, incluidas las contraventanas, que habían sido terminadas y que estaban esperando ser entregadas. Estoy en quiebra y no puedo cumplir con mis obligaciones conforme al contrato”. Luego, la mujer llamó al carpintero y le dijo lo siguiente: “¡A menos que cumpla con sus obligaciones contractuales, lo demandaré!”. En una demanda por desempeño específico para obligar al carpintero a construir y entregar las contraventanas, lo más probable es que la mujer: A: Gane la demanda, ya que la pérdida del inventario del carpintero no es una excusa para cumplir su deber de realizar el trabajo. B: Gane la demanda, ya que las casas en la playa sufrirían graves daños en el caso tal que un huracán las golpee sin que las contraventanas sean instaladas. C: No gane la demanda, porque el desempeño del carpintero sería justificado por un acto de Dios impredecible. D: No gane la demanda, porque la pérdida del inventario del carpintero imposibilitaría su desempeño. ||A|0.601445|0.0|0.0|0.0|5.0|1.0
18|Un agricultor compra un tractor nuevo por USD 40.000 y prevé usarlo por 20 años, después de los cuales el tractor tendrá un valor residual de USD 10.000. ¿Cuál es la depreciación lineal que se puede tomar para el primer año de propiedad? A: 1500; B: 1667; C: 2000; D: 2250||A|0.601445|0.0|0.0|0.0|1.0|0.0
19|Los votantes que confían exclusivamente en la cobertura de noticias de la televisión sobre las elecciones tienen más probabilidad de estar al tanto de: A: qué grupos de interés especiales respaldaron a qué candidatos; B: la fuerza relativa del apoyo de cada candidato, tal como indican las encuestas de opinión pública; C: las posiciones de los candidatos con respecto a los asuntos internacionales; D: las posiciones de los candidatos sobre los asuntos internos.|D|B|0.8018909|0.0|0.0|0.0|1.0|0.0
20|La falacia de la ley natural es un tipo específico de… A: analogía falsa B: causa falsa C: criterios falsos D: signo falso|B|A|0.8188494|0.0|0.0|0.0|1.0|0.0
21|¿Cómo se expresan las 4:00 p. m. en horario militar? A: 1600; B: 4 C: 400 D: 4:00.|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
22|¿Dónde se encuentran los somas de las motoneuronas en la médula espinal? A: Lámina I B: Lámina II C: Lámina V D: Lámina IX|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
23|Esta pregunta hace referencia a la siguiente información. ¡Deberías tener vergüenza, pobre rey del invierno! ¿Qué es esto que has hecho? ¿No es algo por demás desobediente arrebatarle la corona al káiser? Ahora tendrás que alejarte por igual del Rin y de Praga, y vivir en vergüenza y consternación; tus días y tus noches serán una plaga. Bien lo sabías, y todo el mundo, bien saben esto ellos, que solo Ferdinand puede ser rey legítimo de Bohemia. Así que vamos, querido Fritz, despierta y visita a Fernando, tu rey, Y ruégale amablemente que te muestre perdón completo por tu pecado. Pobre rey del invierno, canción del siglo XVII ¿Cuál de los siguientes es un tema subyacente importante en esta canción? A: Las reglas de sucesión real B: El conflicto religioso C: El estancamiento militar D: Los conflictos de clase social|A|B|0.8212095|0.0|0.0|0.0|2.0|0.0
24|De acuerdo con Norcross, ¿cuál de los siguientes argumentos plantea un desafío formidable a cualquier criterio propuesto de plena integridad moral que excluya a los animales? A: El argumento ontológico B: El argumento de la cosmología C: El argumento de los casos marginales D: ninguno de los anteriores|\boxed|C|0.63251287|0.0|0.0|0.0|4.0|1.0
25|Se dice que los anillos planetarios… A: están presentes en todos los planetas jovianos. B: están compuestos por un gran número de partículas individuales que orbitan alrededor del planeta de acuerdo con la tercera ley de Kepler. C: están más cerca del planeta que cualquiera de las grandes lunas del planeta. D: Todas las opciones anteriores.|B|D|0.8031427|0.0|0.0|0.0|5.0|1.0
26|¿Cuáles de las siguientes son ventajas del uso de datos de panel en lugar de modelos de serie temporal puros o transversales puros?  (i) El uso de datos de panel puede aumentar el número de grados de libertad y, en consecuencia, la potencia de las pruebas  (ii) El uso de datos de panel permite que el valor promedio de la variable dependiente varíe a nivel transversal, a lo largo del tiempo, o ambos  (iii) El uso de datos de panel permite que el investigador haga que la relación estimada entre las variables dependientes e independientes varíen a nivel transversal, a lo largo del tiempo, o ambos A: Solo (i) B: Solo (i) y (ii) C: Solo (ii) D: (i), (ii) y (iii)|D|B|0.8018909|0.0|0.0|0.0|4.0|1.0
27|Un propietario arrendó un apartamento a un inquilino por $250 mensual conforme a un contrato de arrendamiento mes a mes. El 3 de septiembre, el propietario le envió por correo postal la siguiente carta al arrendatario: “2 de septiembre: En contraprestación por un dólar, del cual se acusa recibo, por medio de la presente le doy un plazo de 20 días a partir de la fecha anterior para firmar un contrato de arrendamiento de dos años por $225 por mes, siempre que pague dos meses de alquiler por adelantado”. El arrendatario recibió la carta el 4 de septiembre, pero no la leyó hasta el 5 de septiembre. El 23 de septiembre, el arrendatario llamó al propietario y le dijo lo siguiente: “Me gustaría darle $450 y firmar el contrato de arrendamiento por 2 años tan pronto como sea posible”. El propietario respondió: “Cambié de parecer. No quiero firmar el contrato de arrendamiento con usted. Además, quiero que desocupe el apartamento de inmediato”. En ningún momento después de recibir la carta del propietario el 4 de septiembre, el arrendatario le pagó la contraprestación de un dólar. ¿La carta del propietario constituyó una oferta efectiva para un contrato de arrendamiento de dos años? A: Sí, porque la carta indicaba una disposición de celebrar un acuerdo específico que podía firmarse bajo el consentimiento del arrendatario. B: Sí, porque la consideración de la opción puede verse influenciada por el contrato de arrendamiento de mes a mes anterior. C: No, a menos que el arrendatario haya pagado u ofrecido al propietario la contraprestación de un dólar. D: No, porque la carta contiene una condición precedente de ejecución del arrendamiento propuesto.|C|A|0.6946784|0.0|0.0|0.0|1.0|0.0
28|¿Cuál es el principal grupo de riesgo de infección por VIH en la comunidad latina? A: Hombres heterosexuales B: Hombres homosexuales C: Mujeres D: Consumidores de drogas inyectables|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
29|¿Cuál de los siguientes valores es menos característico de los asiáticos y los estadounidenses de origen asiático? A: Vergüenza B: Autocontrol C: Igualitarismo D: Fatalismo|A|C|0.69704205|0.0|0.0|0.0|3.0|0.0
30|En un bote, hay 5 balones verdes y $k$ púrpura, siendo $k$ un número entero positivo desconocido. Se saca un balón al azar del bote. Si es verde, el jugador gana 2 dólares, pero, si es púrpura, pierde 2 dólares. Si se espera que el monto ganado durante el juego sean 50 centavos, ¿cuál es el valor de $k$? A: 6 B: 12 C: 3 D: 4|3|C|0.70885026|0.0|0.0|0.0|3.0|0.0
31|Watson y Noble (2005) establecen un modelo de cinco pasos para la evaluación circular. ¿En qué paso se deben realizar las pruebas previas de estrategia y táctica? A: 1 B: 2 C: 3 D: 4|A|C|0.69704205|0.0|0.0|0.0|3.0|0.0
32|Let l = [1,2,3,4]. ¿Qué es min(l) en Python3? A: 1 B: 2 C: 3 D: 4|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
33|¿De qué manera los neandertales eran físicamente diferentes del Homo sapiens moderno? A: Los neandertales tenían torsos anchos y rechonchos y extremidades cortas. B: Los neandertales tenían cerebros más pequeños y narices más grandes. C: Los esqueletos de los neandertales tienen más huesos que el Homo sapiens moderno. D: A y B.||A|0.601445|0.0|0.0|0.0|3.0|0.0
34|Después de que una tormenta grave azotara el área, la propietaria de una vivienda descubrió que su techo había sufrido grandes daños. Llamó por teléfono a un techista para consultar sobre las reparaciones que debían hacerse en el techo. El techista aceptó terminar el trabajo en 30 días y la propietaria de la vivienda prometió pagarle $10 000. ¿Cuál de las siguientes afirmaciones es la más exacta? A: El cumplimiento del techista sería una condición precedente constructiva del cumplimiento de la propietaria de la vivienda. B: El cumplimiento de la propietaria de la vivienda sería una condición implícita subsiguiente del cumplimiento del techista. C: El cumplimiento de la propietaria de la vivienda y del techista serían condiciones concurrentes constructivas. D: El contrato sería inexigible porque fue verbal.|Ninguna de las afirmaciones es la más exacta.|A|0.44713968|0.0|0.0|0.0|1.0|0.0
35|En un esfuerzo por contrarrestar el fuerte incremento de la delincuencia juvenil, un estado aprobó una ley que rescinde la patria potestad de cualquier residente del estado cuyos hijos menores de 16 años sean condenados por un delito violento en el estado. La ley obliga al tribunal de menores del estado a dictar una orden de terminación en tal caso después de que se haya notificado a los padres y se les diera una oportunidad de comparecer a una audiencia en la cual las únicas cuestiones relevantes sean la edad del menor y si el menor ha sido condenado por un delito violento en el estado. ¿La ley es constitucional? A: No, porque la ley no está estrictamente adaptada para servir al interés sustancial del Estado. B: No, porque la ley no necesariamente sirve al interés superior del Estado. C: Sí, ya que el poder judicial del Estado le permite sancionar conductas delictivas con sanciones apropiadas. D: Sí, porque la ley está racionalmente vinculada con un interés del Estado legítimo.|D|B|0.8018909|0.0|0.0|0.0|2.0|0.0
36|Una adolescente paseaba por una calle de una zona comercial. Llevaba una cartera y bolsas para las compras. Un agente de policía se fijó en ella y, por un presentimiento, realizó un registro al azar. Encontró diversas joyas con etiquetas de precio y sin recibos. El propietario de una joyería de los alrededores declaró que las joyas habían sido robadas unos minutos antes y que la joven podría haber sido cliente en ese momento. Fue detenida por robo. El abogado de la joven presentó una moción para suprimir las pruebas. ¿Es probable que el juez ordene la supresión de las pruebas? A: Sí, no había sospecha razonable ni causa probable para que el agente la detuviera y registrara. B: No, las autoridades siempre están autorizadas a parar y registrar a cualquier persona para ver lo que lleva encima. C: No, el registro fue legal porque una adolescente que lleva bolsas en una calle del centro es alguien sospechoso. D: Sí, el agente no consiguió una orden de registro aunque tenía causa probable.|A|A|1.0015882|1.0|1.0|1.0|5.0|1.0
37|Moisés Maimónides, “El guía de los perplejos”: Dios, glorificado sea... existía solo, y nada más... Después, por su voluntad y por su volición, trajo a la existencia de la nada a todos los seres tal como son, siendo el tiempo mismo una de las cosas creadas. Porque el tiempo es consecuencia del movimiento, y el movimiento es un accidente de lo que se mueve. Además, lo que se mueve... se crea en sí mismo en el tiempo... A: Ambigüedad B: Apelar a una autoridad C: Incoherencia D: Precedente peligroso|No flaw in the reasoning|C|0.5062349|0.0|0.0|0.0|3.0|0.0
38|¿Cuál o cuáles de las siguientes afirmaciones sobre los datagramas enviados por un nodo en una red usando protocolo IPv4 son verdaderas? I. Los datagramas en la fuente deben tener el tamaño de la unidad de transmisión máxima (maximum transmission unit, MTU) más pequeña de todos los enlaces en una ruta al destino. II. Los datagramas pueden fragmentarse durante el enrutamiento. III. Los datagramas se vuelven a ensamblar únicamente en el destino. A: Solo I B: Solo II C: Solo III D: II y III|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
39|Un granjero que cría gallinas para la producción de huevos quiere que sus huevos tengan una masa media de 56 gramos. Está considerando la compra de un tipo diferente de gallina, por lo que tomó un muestreo aleatorio de 18 huevos puestos por este tipo de gallina. La distribución de las masas es simétrica y en forma de montículo, con una media de 54,1 gramos y sin valores atípicos. El granjero realizó una prueba t para ver si hay pruebas de que los huevos de estas gallinas tienen una masa media distinta de 56 g y obtuvo un estadístico de prueba t= -1,973. Si utiliza un nivel de significación del 5 %, ¿cuál es la conclusión y la razón correcta? A: Como la t es más extrema que ±1,96, debe rechazar la hipótesis nula. Tiene pruebas convincentes al nivel de significación del 5 % de que la masa media de los huevos de estas gallinas es diferente de 56 gramos; B: Como la t es menos extrema que el valor crítico de t para 17 grados de libertad, no debe rechazar la hipótesis nula. No tiene pruebas convincentes al nivel de significación del 5 % de que la masa media de los huevos de estas gallinas es diferente de 56 gramos; C: Como la t es menos extrema que el valor crítico de t para 18 grados de libertad, no debe rechazar la hipótesis nula. No tiene pruebas convincentes al nivel de significación del 5 % de que la masa media de los huevos de estas gallinas es diferente de 56 gramos; D: Como la t es más extrema que el valor crítico de t para 18 grados de libertad, debe rechazar la hipótesis nula. Tiene pruebas convincentes al nivel de significación del 5 % de que la masa media de los huevos de estas gallinas es diferente de 56 gramos.|B|B|0.9962005|1.0|1.0|1.0|3.0|0.0
40|Mientras camina por una calle a altas horas de la noche, un peatón adulto nota una mujer joven en el piso, inmóvil. La mujer se encuentra en el lado opuesto de la calle. Al cruzar la calle, el peatón nota que la mujer joven parece ser más rica que él y que es de otra etnia. Al no haber nadie presente, el peatón le presta ayuda. De acuerdo con el efecto espectador, ¿cuál de los siguientes cambiaría la reacción del peatón? A: La persona que requiere ayuda parece ser de una clase socioeconómica menor en lugar de una mayor. B: La presencia de otro grupo de personas una cuadra más arriba de la calle. C: La persona que requiere ayuda parece ser de la misma etnia en lugar de ser de una distinta. D: La presencia de otra persona que ya se está acercando a la mujer.|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
41|¿Cuál de las siguientes correlaciones aparentes contradice el esquema de Hohfeld de “relaciones jurídicas”? A: Derechos y obligaciones; B: Privilegio y falta de derechos; C: Poder y responsabilidad; D: Inmunidad y falta de capacidad.||C|0.59239227|0.0|0.0|0.0|4.0|1.0
42|Los economistas clásicos en general creen que I. los salarios fluctúan rápidamente II. la ley de Say no se cumple III. los precios de entrada y salida se mantendrán alineados IV. el gobierno no debe preocuparse por mantener la demanda agregada a un nivel adecuado. A: Solo II y IV B: Solo I, III y IV C: Solo I y IV D: Solo II y III|B|B|0.9962005|1.0|1.0|1.0|5.0|1.0
43|Una ciudad ha adoptado la ordenanza municipal 172, que establece: “Sección 1: Será ilegal que cualquier persona, grupo u organización celebre una reunión de 50 personas o más en cualquier parque de la ciudad sin obtener primero un permiso de la ciudad; Sección 2: La solicitud deberá especificar el día y el horario para el cual se solicita el permiso. La cuota será de $10 por hora, con una cuota máxima de $50; Sección 3: Los permisos se emitirán por orden de llegada, y queda establecido que el jefe de policía denegará cualquier solicitud si, después de escuchar al solicitante, considera que (a) la reunión crearía una congestión de tráfico grave, o (b) interferiría con el disfrute público del parque, o (c) los oradores en la reunión abogarían por la comisión de un delito”. Un estudiante de intercambio planeaba organizar una manifestación en un parque de la ciudad. Aunque las manifestaciones de protesta anteriores del estudiante atrajeron a menos de 25 manifestantes, decidió solicitar un permiso de conformidad con la ordenanza municipal 172. Después de reunirse con el estudiante, el jefe de policía denegó su solicitud de permiso porque creía que la manifestación incitaría a los manifestantes y amenazaría con violencia inminente o desorden grave. Posteriormente, el estudiante y sus compañeros organizaron su manifestación en el parque. La manifestación atrajo tan solo a unos 20 manifestantes y se desarrolló de forma pacífica. Mientras el estudiante hacía su discurso final ante las personas congregadas, la policía llegó al parque y arrestó al estudiante y a sus compañeros manifestantes acusándolos de violar la ordenanza 172. ¿Cuál de las siguientes opciones sería la afirmación más precisa con respecto al arresto del estudiante y los demás manifestantes? A: Se justifica que la policía haya arrestado al estudiante, porque él y sus compañeros manifestantes violaron la ordenanza al organizar la manifestación. B: Se justifica que la policía haya detenido la protesta y arrestado a los manifestantes, debido a la amenaza de disturbios físicos inminentes. C: No se justifica que la policía haya arrestado al estudiante, porque él y sus compañeros manifestantes no violaron la ordenanza al organizar la manifestación. D: No se justifica que la policía haya arrestado al estudiante, porque el grupo no estaba obligado a cumplir con la ordenanza.|C|C|0.99825805|1.0|1.0|1.0|5.0|1.0
44|¿De qué manera influye el género en la conceptualización de la nación y el conflicto? A: Aunque suelen faltar en la literatura tradicional sobre la guerra y la seguridad, las mujeres sirven con frecuencia a los propósitos de las causas nacionalistas, y el nacionalismo se presenta a menudo en términos altamente femeninos y de género, en los que las mujeres son símbolos de la condición de Estado. B: El sentimiento de identidad nacional puede desarrollarse a través de diversas experiencias compartidas, incluida la guerra. La glorificación de figuras nacionales icónicas, como los líderes políticos, no está marcada por el género, y hombres y mujeres suelen desempeñar el mismo tipo de funciones en el ámbito público. C: Las medidas de orgullo y éxito nacional están sesgadas hacia la glorificación de atributos femeninos como la capacidad de tener hijos. La restricción de la mujer a la esfera doméstica crea un sentimiento de identidad nacional basada en la celebración de la vida hogareña, la fuerza femenina y las características maternales. D: Cuando se piensa en la identidad nacional, la violencia, la fuerza física, la agresividad y la capacidad de utilizar la fuerza se atribuyen como características femeninas. La identidad masculina se imagina como la de la domesticidad, la crianza, el cuidado y la educación de los hijos.|C|A|0.6946784|0.0|0.0|0.0|1.0|0.0
45|Según Brown v. Board of Education (1954), ¿cuál de las siguientes enmiendas se violó con la doctrina de “separados pero iguales” que había sido establecida en Plessy v. Ferguson (1896)? A: Primera Enmienda; B: Sexta Enmienda; C: Novena Enmienda; D: La Decimocuarta Enmienda;|D|D|1.0021142|1.0|1.0|1.0|5.0|1.0
