|question|predictions|references|embed_sim|embed_sim_accuracy|rouge_l|rouge_l_accuracy|judge_score|judge_score_accuracy
10|"Context: Judith ""Judy"" Krantz (née Tarcher) (born January 9, 1928) is a Jewish-American novelist who writes in the romance genre. Her works include ""Scruples"", ""Princess Daisy"", and ""Till We Meet Again"". I'll Take Manhattan is a 1987 American television miniseries, adapted from Judith Krantz's novel of the same name. Screened by CBS, it tells the story of the wealthy Amberville family, who run their own publishing company in New York. After Zachary Amberville, the patriarch of the family, dies, the company is taken over by his unscrupulous brother Cutter. Zachary's children, especially his energetic and intelligent daughter Maxi, begin a battle to regain control of their father's company. Question: What genre did the writer whose novel was based on ""I'll Take Manhattan"" writes?"|Romance|romance genre|0.8858875|1.0|0.6666666666666666|1.0|5|1.0
11|"Context: Corn Ranch is a spaceport in the West Texas town of Van Horn, Texas, where flight tests of the New Shepard are carried out by Blue Origin. The 165,000-acre (670 km²) land parcel was purchased by Internet billionaire Jeff Bezos. The first flight test took place on November 13, 2006 with the goal of providing commercial tourist flights. Blue Origin is an American privately funded aerospace manufacturer and spaceflight services company set up by Amazon.com founder Jeff Bezos with its headquarters in Kent, Washington. The company is developing technologies to enable private human access to space with the goal to dramatically lower costs and increase reliability. Blue Origin is employing an incremental approach from suborbital to orbital flight, with each developmental step building on its prior work. The company motto is """"Gradatim Ferociter"""", Latin for ""Step by Step, Ferociously"". Blue Origin is developing a variety of technologies, with a focus on rocket-powered Vertical Takeoff and Vertical Landing (VTVL) vehicles for access to suborbital and orbital space. The company's name refers to the blue planet, Earth, as the point of origin. Question: Corn Ranch is a spaceport where test flights are carried out by a company headquartered in what state?"|Washington|Washington|0.99614334|1.0|1.0|1.0|5|1.0
12|Context: A Jersey barrier or Jersey wall is a modular concrete or plastic barrier employed to separate lanes of traffic. It is designed to minimize vehicle damage in cases of incidental contact while still preventing the crossover case of a head-on collision. Jersey barriers are also used to reroute traffic and protect pedestrians and workers during highway construction, as well as temporary and semi-permanent protections against landborne attack such as suicide vehicle bombs. A Jersey barrier is also known in the western United States as K-rail, or K-wall, a term borrowed from the California Department of Transportation specification for temporary concrete traffic barriers, or colloquially as a Jersey bump. Plastic water-filled barriers of the same general shape are also now commonly called Jersey barriers. Pennsylvania Route 145 (PA 145) is a 20.89 mi long north–south state highway in the Lehigh Valley area of eastern Pennsylvania. It connects Interstate 78 (I-78) and PA 309 in Lanark, Lehigh County to PA 248 in Weiders Crossing, Northampton County. PA 145 is the main north-south arterial into Allentown, the third-largest city in the state. The route enters the city on South 4th Street and follows multiple streets to downtown, where it follows the one-way pair of 6th Street northbound and 7th Street southbound. North of Allentown in Whitehall Township, a seven-mile (11.2 km) portion of PA 145 is known as MacArthur Road, named in honor of General Douglas MacArthur. MacArthur Road is a divided highway; between U.S. Route 22 (US 22) and Eberhart Road, it is six lanes wide with a Jersey barrier and jughandles while the remainder of the road a four-lane divided highway. MacArthur Road is the location of the main commercial center of the Lehigh Valley. North of Eagle Point, PA 145 becomes a two-lane undivided road that parallels the Lehigh River, crossing the river into Northampton County at Treichlers. The route continues along the east bank of the river and passes through Walnutport before reaching its northern terminus. PA 145 is dedicated as the Battle of the Bulge Veterans Memorial Highway in honor of the veterans who fought in the Battle of the Bulge. Question: What is the name for plastic water-filled barriers that you might find along the MacArthur Road highway in Pennsylvania?|Jersey barriers|Jersey barrier|0.97394437|1.0|1.0|1.0|5|1.0
13|"Context: Khunyang Chhish or Kunyang Chhish (Urdu: ‎ )is the second-highest mountain in the Hispar Muztagh, a subrange of the Karakoram mountains of Pakistan. Alternate variations of the name include Kunyang Kish and Khiangyang Kish, among others. Its height, also sometimes given as 7823 m , is ranked 21st in the world and 8th in Pakistan. Masherbrum (Urdu: ‎ ; formerly known as K1) is located in the Ghanche District, Gilgit Baltistan of Pakistan. At 7821 m it is the 22nd highest mountain in the world and the 9th highest in Pakistan. It was the first mapped peak in the Karakoram mountain range, hence the designation ""K1"". Question: Which mountain, Masherbrum or Khunyang Chhish, is a taller mountain?"|Khunyang Chhish|Khunyang Chhish|1.0005875|1.0|1.0|1.0|5|1.0
14|"Context: Facta Loquuntur was the first full-length album ever released by German National Socialist black metal band Absurd. The CD and vinyl were originally released on No Colours Records, each limited to 500 copies. A picture disc vinyl version was released on No Colours and Silencelike Death Productions. The material has been re-released on tape by NSBM labels Stellar Winter Records and Totenkopf Propaganda. ""Facta Loquuntur"" was also released in digipack format by World Terror Committee with three bonus tracks. Each of the re-releases have their own cover art, and several bonus tracks. National Socialist black metal (NSBM), sometimes called Aryan black metal or neo-Nazi black metal, is black metal music that promotes Nazism or similar ideologies. It typically melds neo-Nazi ideology with ethnic European paganism and opposition to ""foreign"" religions such as Christianity, Islam and Judaism. However, some artists are Satanists or occultists, rather than pagans. NSBM is not seen as a distinct genre, but as a neo-völkisch movement within black metal. According to Mattias Gardell, NSBM musicians see this ideology as ""a logical extension of the political and spiritual dissidence inherent in black metal"". Question: What movement is this music seen as that released Facta Loquuntur as their first full length album?"|Neo-völkisch|neo-völkisch|0.98171896|1.0|1.0|1.0|5|1.0
15|"Context: Anatoly Vasilyevich Lunacharsky (Russian: Анато́лий Васи́льевич Лунача́рский , , 23 November [O.S. 11 November] 1875 – 26 December 1933) was a Russian Marxist revolutionary and the first Soviet People's Commissar of Education responsible for culture and education. He was active as an art critic and journalist throughout his career. Vpered (""Forward"" or ""Hasten"") (1909 - 1912) was an organization emanating from within the Russian Social Democratic Labour Party (Russian Social Democracy or RSDLP). The faction was gathered by Alexander Bogdanov (1873 - 1928) in December 1909. The group included: Alexander Bogdanov, Maxim Gorky, Anatoly Lunacharsky, Mikhail Pokrovsky, Grigory Aleksinsky, Stanislav Volski, and Martyn Liadov. Although Vpered emerged from the Bolshevik wing of Russian Social Democracy, the group was critical of Lenin. Question: What russian Marxist revolutionary born in 1875 was part of the Vpered organization?"|Lunacharsky|Anatoly Vasilyevich Lunacharsky|0.951899|1.0|0.5|0.0|3|0.0
16|Context: Perry Ellis (born September 14, 1993) is an American professional basketball player for the Sydney Kings of the National Basketball League (NBL). In 2016, Ellis joined the Greensboro Swarm of the NBA Development League following an outstanding four-year career at the University of Kansas. Playing for highly respected Kansas coach Bill Self, Ellis averaged 12.5 points and 5.8 rebounds over 144 college games, leading the Jayhawks to an impressive 115–29 record that included four trips to the NCAA Tournament. He led his team to an 'Elite Eight' Regional Finals appearance in the 2016 tournament. The Kansas Jayhawks men's basketball program is the intercollegiate men's basketball program of the University of Kansas. It is one of the oldest and is one of the most successful programs in the history of basketball. The program is classified in the NCAA's Division I and the team competes in the Big 12 Conference. Question: Perry Ellis played for the college team that competes in what conference?|Big 12|Big 12|1.0040697|1.0|1.0|1.0|5|1.0
17|Context: Liezel Huber (née Horn; born 21 August 1976) is a South African-American retired tennis player who represents the United States internationally. Huber has won four Grand Slam titles in women's doubles with partner Cara Black, one with Lisa Raymond, and two mixed doubles titles with Bob Bryan. On 12 November 2007, she became the co-World No. 1 in doubles with Cara Black. On 19 April 2010, Huber became the sole No. 1 for the first time in her career. Lisa Raymond (born August 10, 1973) is an American retired professional tennis player who has achieved notable success in doubles tennis. Raymond has 11 Grand Slam titles to her name: 6 in women's doubles and 5 in mixed doubles. On June 12, 2000, she reached the world number one ranking in doubles. Her career high singles ranking was fifteenth in October 1997. Question: Who has won more Grand Slam women's doubles titles, Lisa Raymond or Liezel Huber?|Lisa Raymond|Liezel Huber|0.9480965|1.0|0.0|0.0|1|0.0
18|Context: The 10,000 metres or 10,000-meter run is a common long-distance track running event. The event is part of the athletics programme at the Olympic Games and the World Championships in Athletics and is common at championship level events. The race consists of 25 laps around an Olympic-sized track. It is less commonly held at track and field meetings, due to its duration. The 10,000 metres track race is usually distinguished from its road running counterpart, the 10K run, by its reference to the distance in metres rather than kilometres. Harry Prowell A.A.(10 July 1936 – 27 June 2000) was a Guyanese long distance runner who represented Guyana in the Marathon at the 1968 Summer Olympics in Mexico City, Mexico. He is known to be one of the greatest Marathon runners Guyana has ever produced, setting the national record in 1968. To date, he is the only Guyanese ever to compete in the Marathon at the Summer Olympic Games and one of the most prominent Indo-Caribbean long distance runners of his time. He also participated in the 10,000 metres at the 1967 Pan American Games in Winnipeg, Manitoba, Canada and represented Guyana at the 1970 British Commonwealth Games in Edinburgh, Scotland. Question: How many laps did Harry Prowell run during the 10,000 metres race at the 1967 Pan American Games?|25|25 laps|0.6549665|0.0|0.6666666666666666|1.0|5|1.0
19|"Context: The Karlsschrein (English: Shrine of Charlemagne ) in Aachen Cathedral was made in Aachen at the command of Frederick II, Holy Roman Emperor and completed in 1215, after Frederick II's grandfather, Frederick Barbarossa had exhumed Charlemagne's bones from their resting place in the Palatine Chapel, Aachen in 1165. Frederick I (German: ""Friedrich I"" , Italian: ""Federico I"" ; 1122 – 10 June 1190), also known as Frederick Barbarossa (Italian: ""Federico Barbarossa"" ), was the Holy Roman Emperor from 1155 until his death. He was elected King of Germany at Frankfurt on 4 March 1152 and crowned in Aachen on 9 March 1152. He became King of Italy in 1155 and was crowned Roman Emperor by Pope Adrian IV on 18 June 1155. Two years later, the term ""sacrum "" (""holy"") first appeared in a document in connection with his Empire. He was later formally crowned King of Burgundy, at Arles on 30 June 1178. He was named ""Barbarossa "" by the northern Italian cities which he attempted to rule: Barbarossa means ""red beard"" in Italian; in German, he was known as ""Kaiser Rotbart "", which has the same meaning. Question: Who is the grandfather to Frederick II and was the Holy Roman Emperor until death?"|Frederick Barbarossa|Frederick I|0.95005405|1.0|0.5|0.0|1|0.0
20|"Context: Zoltan Korda (June 3, 1895 – October 13, 1961) was a Hungarian-born motion picture screenwriter, director and producer. He made his first film in Hungary in 1918, and worked with his brother Alexander Korda on film-making there and in London. They both moved to the United States in 1940 to Hollywood and the American film industry. Robert Earl Wise (September 10, 1914 – September 14, 2005) was an American film director, producer and editor. He won Academy Awards for Best Director and Best Picture for both ""West Side Story"" (1961) and ""The Sound of Music"" (1965). He was also nominated for Best Film Editing for ""Citizen Kane"" (1941) and directed and produced ""The Sand Pebbles"" (1966), which was nominated for Best Picture. Question: did Robert Wise have more award nominations than Zoltan Korda?"|more|yes|0.80956584|1.0|0.0|0.0|5|1.0
21|"Context: Shadows in Flight is a science fiction novel by Orson Scott Card. When released in 2012, it became the tenth novel published in the ""Ender's Game"" series. The story follows on from where the original four ""Shadow series"" books left off. It is about Bean and his children discovering an ancient Formic ""ark"" during their journey in space. A sample chapter was released on November 28, 2011. The hardcover version was released on January 17, 2012, and the paperback was released on January 29, 2013. It was nominated for the Goodreads Choice Award for science fiction. The Ender's Game"" series (often referred to as the Ender"" saga and also the Enderverse) is a series of science fiction books by Orson Scott Card. The series started with the novelette ""Ender's Game"", which was later expanded into the novel of the same title. It currently consists of fifteen novels, thirteen short stories, 47 comic issues, an audioplay, and a film. The first two novels in the series, ""Ender's Game"" and ""Speaker for the Dead"", each won both the Hugo and Nebula Awards, and were among the most influential science fiction novels of the 1980s. Question: How many novels are there in the series of novels of which Shadows in Flight is the tenth novel ?"|Fifteen|fifteen|0.92662287|1.0|1.0|1.0|5|1.0
22|"Context: Danny Shirley (born August 12, 1956) is an American country music singer. He is best known as the lead singer of the country rock band Confederate Railroad, a role he has held since its formation in 1987. Grantley Jonathan ""Grant"" Nicholas (born 12 November 1967) is a Welsh musician, best known as the lead singer and lead guitarist of the rock band Feeder. Question: Are Grant Nicholas and Danny Shirley both American singers?"|No|no|0.9535536|1.0|1.0|1.0|5|1.0
23|Context: The Sanders–Brown Center on Aging at the University of Kentucky in Lexington, Kentucky, is responsible for research, education and service programs in aging. The program was founded in 1963 with the creation of the Council on Aging. In 1972, a grant from the Eleanor and John Y. Brown Jr., Foundation led to the construction of the current facility. The center was named for the Browns and his then-business partner, (Col.) Harlan Sanders. The four-story brick and concrete structure fronts South Limestone at the edge of the medical campus. The complex features 32 research laboratories that employs more than 150. John Young Brown Jr. (born December 28, 1933) is an American politician, entrepreneur, and businessman from the U.S. state of Kentucky. He served as the 55th governor of Kentucky from 1979 to 1983, although he may be best known for building Kentucky Fried Chicken (KFC) into a multimillion-dollar restaurant chain. Question: The Sanders-Brown Center on Aging was funded by a grant from a businessman known for what restaurant chain?|KFC|Kentucky Fried Chicken (KFC)|0.9441684|1.0|0.4|0.0|5|1.0
24|Context: Arnold Mærsk Mc-Kinney Møller (13 July 1913 – 16 April 2012) was a Danish shipping magnate. He was a longtime figure at A.P. Moller – Maersk Group, which was founded by his father. The Møller Centre is a dedicated, residential executive training and conference centre in Cambridge. It is located at Churchill College, one of the constituent colleges of the University of Cambridge. It was founded with a gift of approximately £10 million to Churchill College, donated by the A.P. Møller & Chastine Mc-Kinney Møller Foundation, a Danish institution, set up in 1953 by shipping magnate A.P. Møller. Its full title is The Maersk Mc-Kinney Møller Centre for Continuing Education, named after Mærsk Mc-Kinney Møller, the son and successor of A.P. Møller. Question: What is the name of shipping magnate Mærsk Mc-Kinney Møller' father?|A.P. Møller </|A.P. Møller|0.4885811|0.0|1.0|1.0|5|1.0
25|Context: Rogers v. Okin was a landmark case in which the United States Court of Appeals for the First Circuit considered whether a mental patient, committed to a state psychiatric facility and assumed to be competent, has the right to make treatment decisions in non-emergency conditions. South Dakota v. Dole, 483 U.S. 203 (1987), was a case in which the United States Supreme Court considered the limitations the Constitution places on the authority of the United States Congress when it uses its authority to influence the individual states in areas of authority normally reserved to the states. It upheld the constitutionality of a federal statute that withheld federal funds from states whose legal drinking age did not conform to federal policy. Question: Which of the case was held in a higher ranking court, South Dakota v. Dole or Rogers v. Okin?|South Dakota v. Dole|South Dakota v. Dole|0.99413455|1.0|1.0|1.0|5|1.0
26|"Context: Blur are an English rock band, formed in London in 1988. The group consists of singer/keyboardist Damon Albarn, guitarist/singer Graham Coxon, bassist Alex James and drummer Dave Rowntree. Their debut album ""Leisure"" (1991) incorporated the sounds of Madchester and shoegazing. Following a stylistic change influenced by English guitar pop groups such as the Kinks, the Beatles and XTC, Blur released ""Modern Life Is Rubbish"" (1993), ""Parklife"" (1994) and ""The Great Escape"" (1995). In the process, the band became central to the Britpop music and culture movement, and achieved mass popularity in the UK, aided by a chart battle with rivals Oasis in 1995 dubbed the ""Battle of Britpop"". Big Pig were an Australian funk, rock and pop band that existed from 1985 to 1991. An early line-up was Sherine on lead vocals and percussion (ex-Editions, Bang); Tony Antonaides on vocals and harmonica; Neil Baker on drums; Nick Disbray on vocals and percussion; Tim Rosewarne on vocals and keyboards (ex-Bang); Adrian Scaglione on drums; and Oleh Witer on vocals and percussion (ex-Bang). They issued two albums, ""Bonk"" (March 1988) and ""You Lucky People"" (15 November 1990), on the White Records Label imprint of Mushroom Records. Question: Did Big Pig or Blur have more members?"|Big Pig|Big Pig|0.99542224|1.0|1.0|1.0|5|1.0
27|"Context: John Douglas ""Johnny"" Edwards is an American rock singer who sang for the bands Buster Brown, Montrose, King Kobra, Wild Horses, Northrup, Royal Jelly and is best known as the second lead singer of the rock band Foreigner. Christopher Amott (born 23 November 1977) is a Swedish guitarist and vocalist, younger brother of Michael Amott and founding member of the Swedish metal bands Arch Enemy and Armageddon. Question: What position in their bands did both Christopher Amott and Johnny Edwards have in common?"|Vocalist|vocalist|0.95581967|1.0|1.0|1.0|5|1.0
28|"Context: Lantana is a genus of about 150 species of perennial flowering plants in the verbena family, Verbenaceae. They are native to tropical regions of the Americas and Africa but exist as an introduced species in numerous areas, especially in the Australian-Pacific region. The genus includes both herbaceous plants and shrubs growing to 0.5 - tall. Their common names are shrub verbenas or lantanas. The generic name originated in Late Latin, where it refers to the unrelated ""Viburnum lantana"". Silybum (milk thistle) is a genus of two species of thistles in the (daisy family). The plants are native to the Mediterranean regions of Europe, North Africa, and the Middle East. One species has been introduced elsewhere, including in North America. The name ""milk thistle"" derives from a feature of the leaves, which are prominently banded with splashes of white. Historically, these milky bands were said to be Mother Mary's milk, and this is the origin of another common name, St. Mary's thistle. The most widespread species is ""Silybum marianum"". Question: Which genus has more species, Lantana or Silybum?"|Lantana|Lantana|1.0015352|1.0|1.0|1.0|5|1.0
29|"Context: Malta ( ; ] ), officially known as the Republic of Malta (Maltese: ""Repubblika ta' Malta"" ), is a Southern European island country consisting of an archipelago in the Mediterranean Sea. It lies 80 km south of Italy, 284 km east of Tunisia, and 333 km north of Libya. The country covers just over 316 km2 , with a population of just under 450,000, making it one of the world's smallest and most densely populated countries. The capital of Malta is Valletta, which at 0.8 km, is the smallest national capital in the European Union by area. Malta has one national language, which is Maltese, and English as an official language. Mark Vella Tomlin (7 January 1959 – 10 July 2009), a Maltese national, worked as an airline pilot with Medavia between 1993 and July 2008 when he stopped working for health reasons. After being awarded his captaincy, Mark flew the CASA-212-200 Aviocar on operations mainly in the Libyan desert, ferrying supplies and personnel to remote desert airstrips. Question: What is a Southern European island country that was home to an airline pilot who flew the CASA-212-200 Aviocar before retiring in 2008 for health reasons? "|Malta|Malta|0.9989555|1.0|1.0|1.0|5|1.0
30|"Context: Ulli Lommel (born 21 December 1944) is a German actor and director, noted for his many collaborations with Rainer Werner Fassbinder and his association with the New German Cinema movement. Lommel is also well known for the time which he spent at The Factory and as a creative associate of Andy Warhol, with whom he made several films and works of art. Since 1977 he has lived and worked in the USA, where he has written, directed and starred in over 50 movies. Benjamin ""Ben"" Stoloff (October 6, 1895 – September 8, 1960) was an American film director and producer. He began his career as a short film comedy director and gradually moved into feature film directing and production later in his career. Stoloff was born in Philadelphia, Pennsylvania. He died in Hollywood, California. Question: Who has lived longer in the USA, Ulli Lommel or Benjamin Stoloff?"|Ulli Lommel|Stoloff|0.7753325|1.0|0.0|0.0|1|0.0
31|Context: Juan Carlos Onetti Borges (July 1, 1909, Montevideo – May 30, 1994, Madrid) was an Uruguayan novelist and author of short stories. Richard Dafydd Vivian Llewellyn Lloyd (8 December 1906 – 30 November 1983), known by his pen name Richard Llewellyn, was a British novelist. Question: Whose third name comes first in alphabetical order, Juan Carlos Onetti or Richard Llewellyn?|Llewellyn|Juan Carlos Onetti Borges|0.6079303|0.0|0.0|0.0|1|0.0
32|"Context: Sergi Bruguera i Torner (] ; born 16 January 1971) is a former professional tennis player from Catalonia, Spain. He won consecutive men's singles titles at the French Open in 1993 and 1994. As of 2016, he has won the most Grand Slam titles for someone not inducted to the International Tennis Hall of Fame. Kathryn ""Kathy"" Jordan (born December 3, 1959) is a former American tennis player. During her career, she won seven Grand Slam titles, five of them in women's doubles and two in mixed doubles. She also was the 1983 Australian Open women's singles runner-up and won three singles titles and 42 doubles titles. Question: Do tennis players Kathy Jordan and Sergi Bruguera have the same nationality?"|No|no|0.95619166|1.0|1.0|1.0|5|1.0
33|"Context: The Manhattan Life Insurance Building was a 348 ft tower at 64-66 Broadway in New York City completed in 1894 to the designs of the architects of Kimball & Thompson and slightly extended north in 1904 making its new address 64-70 Broadway. It was the first skyscraper to pass 100 m in Manhattan. 712 5th Avenue is a 650 ft skyscraper at 56th Street and Fifth Avenue in the Midtown neighborhood of Manhattan, New York City. It was constructed from 1990 to 1991 and is the 53rd tallest building in New York City. The tower's design had to accommodate the landmarked facades of the Coty and Rizzoli Buildings at the base of the tower. It was purchased by the Bannister Trust in 2007 in a ""Private Treaty"", and placed in ""Property Fund #1"" managed by JP Morgan. The building is sometimes referred to as the Henri Bendel building. Question: Which tower is taller, 712 Fifth Avenue or Manhattan Life Insurance Building?"|712 Fifth Avenue|712 5th Avenue|0.98620427|1.0|0.6666666666666666|1.0|5|1.0
34|Context: Michael Ola (born April 19, 1988) is an American football offensive tackle for the Buffalo Bills of the National Football League (NFL). He played college football at Hampton University and attended Riverdale High School in Riverdale, Georgia. He has also been a member of the Jacksonville Sharks, Montreal Alouettes, Miami Dolphins, Chicago Bears, San Diego Chargers, Detroit Lions, Seattle Seahawks and New York Giants. Riverdale is a city in Clayton County, Georgia, United States. The population was 15,134 at the 2010 census, up from 12,478 in 2000. Riverdale is a suburb just south of Hartsfield–Jackson Atlanta International Airport and is part of the Atlanta metropolitan area. Question: In what county did Michael Ola attend high school?|Clayton County|Clayton County, Georgia, United States|0.8906798|1.0|0.5714285714285715|1.0|5|1.0
