|question|predictions|references|embed_sim|embed_sim_accuracy|rouge_l|rouge_l_accuracy|judge_score|judge_score_accuracy
25|"Translate the following from German to English: ""Also können Sie jede Quittung dem Artikel, der verkauft wurde, zuordnen?"""||Right, so you can match any receipt with an item that's been purchased?|0.463727|0.0|0.0|0.0|3.0|0.0
26|"Translate the following from German to English: ""Wenn sie die Nase voll haben, darf es bloß keiner herausfinden."""|"""If they are fed up, it must not be found out by anyone."""|Then they get tired of it and hope nobody ever finds out.|0.6841342|0.0|0.24000000000000002|0.0|3.0|0.0
27|"Translate the following from German to English: ""Du hast also für mich entschieden."""|You have therefore decided for me.|‐ So you thought you'd make that decision for me?|0.74975145|1.0|0.37499999999999994|0.0|5.0|1.0
28|"Translate the following from German to English: ""(€ 527.449,19)"""|(€ 52|(€ 1.619,58)|0.6144335|0.0|0.0|0.0|1.0|0.0
29|"Translate the following from German to English: ""Zur Umsatzsteigerung speziell beigetragen haben die Werke in Tschechien, Polen, Kroatien, die Schweizer Papierfabriken Thurpapier und Aarepapier sowie die deutsche Model Kramp GmbH. Auch die Schweizer Verpackungsbetriebe legten volumenmässig zu."""|The works in the Czech Republic, Poland, Croatia, the Swiss paper mills Thurpapier and Aarepapier, as well as the German Model Kramp GmbH, have specifically contributed to the increase in turnover. The Swiss packaging companies also contributed in terms of volume.|In particular, the plants in the Czech Republic, Poland and Croatia, the two Swiss paper mills Thurpapier and Aarepapier, and Model Kramp GmbH in Germany contributed to the upturn in sales.|0.8923825|1.0|0.5833333333333334|1.0|4.0|1.0
30|"Translate the following from German to English: ""Die 4 Arten der Raubmöwen bilden eine eigene Familie. Es sind überwiegend braungefärbte, sehr möwenähnliche Vögel des hohen Nordens (Arktis) oder der Antarktis, deren kräftiger Schnabel an der Spitze in einen starken Haken ausläuft und eine von den Möwen unterschiedliche Struktur des Hornschnabels (der bei Raubmöwen mehrteilig ist) aufweist."""|The 4 species of skuas form their own family. They are predominantly brown, very gull-like birds of the high north (Arctic) or Antarctica, whose strong bill tapers to a powerful hook and has a different structure of the horn beak (which is multipart in skuas).|the 4 types of the robbery-seagulls forms an independent family. It is mainly brown-colored, very seagull-similar birds of the high north (Arctic) or the Antarctica, whose powerful beak runs out at the top into a strong hook and shows a structure of the horn-beak (this with robbery-seagulls multisectional is), different from the seagulls.|0.74908084|1.0|0.4999999999999999|0.0|4.0|1.0
31|"Translate the following from German to English: ""13-08-2007, 12:10 AM"""|August 13|11-12-2011, 11:59 PM|0.4134801|0.0|0.0|0.0|1.0|0.0
32|"Translate the following from German to English: ""Am Fluss (31)"""|"""By the river (31)"""|Am Fluss (15)|0.7435687|1.0|0.0|0.0|1.0|0.0
33|"Translate the following from German to English: ""(Zum Vergrößern klicken)"""||(Click Treasure Island images to enlarge)|0.34868437|0.0|0.0|0.0|1.0|0.0
34|"Translate the following from German to English: ""Diese Funktion berechnet Zwischenergebnisse."""|This function calculates interim results.|Calculates subtotals.|0.5600121|0.0|0.28571428571428575|0.0|3.0|0.0
35|"Translate the following from German to English: ""sa 13/01/18 - 7 Nächte - 697€"""|""""|sat 13/01/18 - 7 nights -10% - 312€|0.5053134|0.0|0.0|0.0|2.0|0.0
36|"Translate the following from German to English: ""Schon aus Achtung sowohl vor dem Thema als auch gebenüber dem Parlament hätte ein Vertreter des Rates anwesend sein müssen, zumal in erster Linie der Rat durch eine Reihe eklatanter Mißerfolge im Bereich der Sicherheitspolitik belastet ist."""|"""Already out of respect for both the topic and the Parliament, a representative of the Council should have been present, especially since the Council is primarily burdened by a series of glaring failures in the area of security policy."""|Some representative of the Council should have been here out of respect both for the issue and for Parliament, especially since the Council in particular bears the burden of a series of serious failures in the area of security policy.|0.9450078|1.0|0.5569620253164557|1.0|4.0|1.0
37|"Translate the following from German to English: ""28 GTexels/s höhere Textur-Rate. Die Anzahl der Textur-Pixel die jede Sekunde auf dem Bildschirm angezeigt werden können."""|28 GTexels/s higher texture rate. The number of texture pixels that can be displayed per second on the screen.|28 GTexels/s higher texture rate. The number of textured pixels that can be rendered to the screen every second.|0.964003|1.0|0.8000000000000002|1.0|4.0|1.0
38|"Translate the following from German to English: ""Hier ist Jodi."""||Jodi here.|0.41831306|0.0|0.0|0.0|1.0|0.0
39|"Translate the following from German to English: ""Warum trugen Sie Ihre Weste nicht?"""|Why didn't you wear your vest?|Why?|0.62400734|0.0|0.25|0.0|1.0|0.0
40|"Translate the following from German to English: ""Ein Teil des Szenarios war, dass es keine Ablenkung gab."""||I think part of the scenario was there was no distraction.|0.3967403|0.0|0.0|0.0|3.0|0.0
41|"Translate the following from German to English: ""Zwei Krüge Kanar."""|Two mugs of Canary|I mean I'm not staying.|0.4101928|0.0|0.0|0.0|1.0|0.0
42|"Translate the following from German to English: ""Oh, ist sie eine von denen, die den ganzen Tag Essen posten?"""|"""Oh, is she one of those who post food all day?"""|Oh, is she one of those ladies that posts photos of food all day?|0.93446195|1.0|0.8|1.0|4.0|1.0
43|"Translate the following from German to English: ""Wichtige Adressen / Impressum"""|Important Addresses / Imprint|Important addresses / legal notice|0.93402684|1.0|0.5714285714285715|1.0|4.0|1.0
44|"Translate the following from German to English: ""8/1/2016 10:41:02 PM #.48# You Are Here: Log in"""|"""8/1/2016"|8/2/2016 3:45:05 PM #.48# You Are Here: Log in|0.5323045|0.0|0.25|0.0|1.0|0.0
45|"Translate the following from German to English: ""t)"""||(t)|0.61339295|0.0|0.0|0.0|1.0|0.0
46|"Translate the following from German to English: ""Zudem absolvieren sie das ""Virtuelle OP-Praktikum""."""|"Moreover, they complete the ""Virtual Operating Room Internship""."|In addition, they do a virtual OP practical.|0.77309895|1.0|0.25|0.0|3.0|0.0
47|"Translate the following from German to English: ""Ich habe es für Sie vorbereitet."""||I've got one set up for you.|0.5387784|0.0|0.0|0.0|3.0|0.0
48|"Translate the following from German to English: ""Es geht einmal darum, ob diese Abkommen nur von Spanien und Portugal genutzt werden."""|It is about whether these|I am referring to questions as to whether the agreements are to be used only by Spain and Portugal.|0.56463665|0.0|0.08333333333333333|0.0|3.0|0.0
49|"Translate the following from German to English: ""Der Sender sagt, wir müssen mehr Haut zeigen."""|The station says we have to show more skin.|The network says we have to show more skin.|0.8429487|1.0|0.8888888888888888|1.0|4.0|1.0
50|"Translate the following from German to English: ""Wir brauchen die Marines, die Army, alle."""|We need the Marines, the Army, all of them.|We need the Marines. We need the Army. We need all of them.|0.9760743|1.0|0.8181818181818181|1.0|4.0|1.0
51|"Translate the following from German to English: ""Ich finde, auf seine Beweggründe kommt es nicht an."""|""""|I don't think it matters what his motives were.|0.4969077|0.0|0.0|0.0|1.0|0.0
52|"Translate the following from German to English: ""Ich will auch mit dir zusammen sein... - ... aber jetzt müssen wir gehen."""|"""I also want to"|I want to be with you too, but let's get out of here.|0.61590576|0.0|0.3333333333333333|0.0|4.0|1.0
53|"Translate the following from German to English: ""sa 09/09/17 - 7 Nächte - 440€"""|""""|sat 25/03/17 - 7 nights - 1493€ - bed and breakfast|0.47192675|0.0|0.0|0.0|2.0|0.0
54|"Translate the following from German to English: ""Geringe Auflösung."""|Low resolution.|Low-res!|0.92823416|1.0|0.5|0.0|4.0|1.0
55|"Translate the following from German to English: ""ABl. L 336 vom 29.12.1979, S. 44. Verordnung zuletzt geändert durch die Verordnung (EWG) Nr. 3434/87 (ABl. L 327 vom 18.11.1987, S. 7)."""||OJ L 336, 29.12.1979, p. 44. Regulation as last amended by Regulation (EEC) No 3434/87 (OJ L 327, 18.11.1987, p. 7).|0.29861566|0.0|0.0|0.0|5.0|1.0
56|"Translate the following from German to English: ""Siehst du nicht, was hier läuft?"""|"""Do you not see what"|David! Don't you get it?|0.6786208|0.0|0.1818181818181818|0.0|1.0|0.0
57|"Translate the following from German to English: ""Bei diesem Auto ist das Wasser an den Stellen eingetreten die Rot markiert sind."""||Concerning this car the water entered at the places marked with the red arrows and circles.|0.34473318|0.0|0.0|0.0|4.0|1.0
58|"Translate the following from German to English: "">> Nevsehir Hotels"""|>> Nevşehir Hotels|>> Kusadasi hotels|0.72254825|1.0|0.4|0.0|1.0|0.0
59|"Translate the following from German to English: ""Und, laut diesem... Er gab es deinem Vater. Also wirst du mir jetzt helfen, es zu finden."""|And, according to this... He gave it to your father. So you will now help me find it.|And according to this he gave it to your father.|0.85076207|1.0|0.7142857142857143|1.0|3.0|0.0
60|"Translate the following from German to English: ""Wenn du mich nicht mehr brauchst, gehe ich jetzt nach Hause."""|</answer|If you don't need me, I'm going home.|0.49780703|0.0|0.0|0.0|5.0|1.0
61|"Translate the following from German to English: ""Deshalb sind sie auch leicht zu reinigen."""|</answer|For that reason they are also easy to clean.|0.45317787|0.0|0.0|0.0|5.0|1.0
62|"Translate the following from German to English: ""Um dem Staat zu dienen."""||To serve your country.|0.47358695|0.0|0.0|0.0|4.0|1.0
63|"Translate the following from German to English: ""Der gleiche Ausdruck des Outsourcings kennzeichnet auch den Vertrag, mit dem der Versorger es engagiert wird, diese produktive Phase, diesen Service oder diese Geschäftsfunktion zur Bevorzugung des ersten Unternehmens mit den Strukturen und normalerweise auch dem Personal durchzuführen, die von der gleichen beseitigt werden; solcher Vertrag, die Leistungen auch enthalten, die denen eines Sendens oder des Vertrages ähnlich sind, nimmt in praktischem ein sein Modell an."""|The same expression of outsourcing characterizes also the contract with which the provider is engaged to carry out this productive phase, this service, or this business function for the first company with the structures and, usually, the personnel, which are then eliminated; such a contract, which also includes services similar to those of a sending or a contract, takes on its|The same expression of outsourcing also designates the contract, with which the provider it is engaged to carry out that productive phase, that service or that business function to favor of the first enterprise, using the structures and usually also the staff eliminated from the same one; such contract, also comprising performances similar to those of a sending or contract, assumes in practical a its model.|0.92211044|1.0|0.6771653543307087|1.0|4.0|1.0
64|"Translate the following from German to English: ""Die Kommission muss bei ihren Konsultationsverfahren ihre Umfrage- und Nachrichtendienste – wenn ich sie einmal so nennen darf – besser nutzen und ihre Kommunikationsinstrumente entsprechend den Bedürfnissen und Interessen der jeweiligen Zielgruppe einsetzen."""|</answer|There is increasing criticism of the Commission’ s public relations activities.|0.37345785|0.0|0.0|0.0|1.0|0.0
65|"Translate the following from German to English: ""Lenkt ihr einfach die Tiger ab und wir machen den Rest."""||Look. You just keep those Tigers busy, and we'll take care of the rest.|0.34461376|0.0|0.0|0.0|4.0|1.0
66|"Translate the following from German to English: ""also nach der inneren Gliederung des Staates:"""|"""also according to the internal structure of the state:"""|According to the national organization|0.6071769|0.0|0.42857142857142855|0.0|3.0|0.0
67|"Translate the following from German to English: ""Bedauern, habe ich recht? Wir sehen uns bald, Claire-Bär."""|"""I apologize, am I right? We'll see each other soon, Claire-Bear."""|The last thing you want to feel is regret, am I right?|0.57788354|0.0|0.24000000000000002|0.0|2.0|0.0
68|"Translate the following from German to English: ""Schusssamt und Schusssplüsch, aufgeschnitten, aus Chemiefasern (ausg. Schlingengewebe nach Art der Frottiergewebe, getuftete Spinnstofferzeugnisse sowie Bänder der Pos. 5806)"""|Bulletproof and bulletproof plush, cut, made of chemical fibers (excluding braided fabrics of the kind of rubbing fabrics, tufted spun yarn products, and bands of heading 5806)|Cut weft pile fabrics, of man-made fibres (excl. terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)|0.7933647|1.0|0.33962264150943394|0.0|4.0|1.0
69|"Translate the following from German to English: ""Bavaria 42 Cruiser (63)"""|Bavaria 42 Cruiser (63)|Bavaria 42 Cruiser (58)|0.9923371|1.0|0.75|1.0|2.0|0.0
70|"Translate the following from German to English: ""Für Internetseiten Dritter, auf die die Peter und Lochner GmbH durch Hyperlink verweist, tragen die jeweiligen Anbieter selbst die Verantwortung. Die Peter und Lochner GmbH ist für den Inhalt solcher Seiten Dritter nicht verantwortlich."""|<p>For internet pages of third parties that Peter and Lochner GmbH refers to through hyperlinks, the respective providers are responsible. Peter and Lochner GmbH is not responsible for the content of such third-party pages.</p>|The Peter und Lochner GmbH specifically distances itself from the content of any other linked internet pages nor does adopt any content from these pages on its behalf.|0.85697675|1.0|0.24615384615384617|0.0|4.0|1.0
71|"Translate the following from German to English: ""Erst nach der Wahl von Präsident Kutschma im Oktober 1994 -d.h. drei Jahre nach der Unabhängigkeit des Landes - wurde ein Programm zur Liberalisierung der Preise, des Außenhandels und der Wechselkurse in Verbindung mit Subventionskürzungen und einer Einschränkung staatlicher Einflußnahme sowie einer re striktiveren Finanz- und Geldpolitik eingeführt."""|Only after the election of President Kuchma in October 1994 - that is, three years after the country's independence - was a program for liberalizing prices, foreign trade, and exchange rates introduced, in conjunction with reductions in subsidies and a limitation of state intervention, as well as stricter fiscal and monetary policies.|Only after the election of President Kuchma in October 1994, three year after the independence of the country, a programme of price, trade and exchange liberalization, combined with re ductions in subsidies and state intervention, and more restrictive fiscal and monetary policies, was introduced.|0.9844316|1.0|0.631578947368421|1.0|4.0|1.0
72|"Translate the following from German to English: ""//bSpinEditControlerzeugen"""|"""//bSpinEditController"|//CreatebSpinEditControl|0.8499436|1.0|0.0|0.0|2.0|0.0
73|"Translate the following from German to English: ""Aber ist Blutriten und Opfergaben angemessen für eine Schulbibliothek?"""|"""But is blood rituals and offerings appropriate for a school library"|Blood, Rites and Sacrifices appropriate material for a public-school library?|0.830411|1.0|0.6363636363636364|1.0|3.0|0.0
74|"Translate the following from German to English: ""http://ferias-eventos.centraldemarketing.com/republica-dominicana-p187/"""|http://|http://dominicana.fiestaza.com/guide/duarte/celebrations_articles.htm|0.43195993|0.0|0.19999999999999998|0.0|1.0|0.0
75|"Translate the following from German to English: ""* ""Historische Sozialwissenschaft und Geschichtsschreibung."""|</|"*""Historische Sozialwissenschaft und Geschichtsschreibung"", 1980."|0.22410043|0.0|0.0|0.0|1.0|0.0
76|"Translate the following from German to English: ""Der damalige Inhaber der Hofmark Arnschwang, Erasmus Sattelboger, hat sich durch seinen heldenhaften Kampf gegen die Hussiten einen Namen gemacht."""|The former owner of the Hofmark Arnschwang, Erasmus Sattelboger, gained a reputation through his heroic struggle against the Hussites.|"The former owner of the Hofmark Arnschwang, ""Erasmus von Sattelbogen"" has made a name to himself by his heroic fight against the Hussits."|0.955495|1.0|0.6666666666666666|1.0|4.0|1.0
77|"Translate the following from German to English: ""Das RAPEX-System und die sektorspezifischen Sicherheitsklauseln sehen gesonderte Meldepflichten vor, weil sie unterschiedlichen Zwecken dienen."""|The RAPEX system and the sector-specific safety clauses foresee separate reporting obligations because they serve different purposes.|The RAPEX system and the sector specific safeguard clauses involve separate legal obligations to notify because they serve different purposes.|0.924394|1.0|0.7894736842105262|1.0|4.0|1.0
78|"Translate the following from German to English: ""Montag, 29. Februar 2016 4477565 Zugriffe seit Mittwoch, 21. Januar 2009"""|Monday, February 29, 2016 4,477,565 page views since Wednesday, January 21,|Monday 29 February, 2016 4476825 requests since Wednesday 21 January, 2009|0.7374619|1.0|0.4999999999999999|0.0|4.0|1.0
79|"Translate the following from German to English: ""13. Apr"""|April 13th|25. Apr|0.80798274|1.0|0.0|0.0|1.0|0.0
80|"Translate the following from German to English: ""Was ist das für ein Ding da draußen, Pille?"""|</|What is that thing out there, Bones?|0.5181998|0.0|0.0|0.0|2.0|0.0
81|"Translate the following from German to English: ""Innenmaße: L x B x H in cm = 183 x 18 x 10"""|Dimensions: Length x Breadth x Height in cm = 183 x|Internal dimensions: L x B x H in cm = 183 x 18 x 10|0.89791787|1.0|0.5833333333333334|1.0|5.0|1.0
82|"Translate the following from German to English: ""In Erinnerung an den im November verstorbenen italienischen Regisseur Mario Monicelli zeigt die Berlinale nochmals seinen Film Il Marchese del Grillo, für den Monicelli 1982 mit einem Silbernen Bären ausgezeichnet wurde [...]"""|"In memory of the Italian director Mario Monicelli, who passed away in November, the Berlinale is screening his film ""Il Marchese del Grillo"" once again, for which Monicelli was awarded a Silver Bear in 1982 [...]."|In memory of Italian director Mario Monicelli, who died this past November, the Berlinale will screen Il Marchese del Grillo, for which Monicelli won a Silver Bear in 1982 [...]|0.9883988|1.0|0.75|1.0|4.0|1.0
83|"Translate the following from German to English: ""- Denk an die guten Vorsätze."""|"""Remember the good intentions."""|- Keep up with the program, Dory.|0.59319663|0.0|0.2|0.0|1.0|0.0
84|"Translate the following from German to English: ""3,45 EUR (inkl. 19 % MwSt. zzgl. Versandkosten)"""||11,95 EUR (19 % VAT incl. excl. Shipping costs)|0.4533058|0.0|0.0|0.0|1.0|0.0
85|"Translate the following from German to English: ""Lose verpackt 10 kg 6 Tage"""|Unpackaged 10|Bulk 5/10 kg 40/80 pieces 6 days|0.6747017|0.0|0.1818181818181818|0.0|1.0|0.0
86|"Translate the following from German to English: ""(8) Sofern die Mitgliedstaaten Abfälle als Energiequelle nutzen, müssen sie die geltenden Rechtsvorschriften der Gemeinschaft im Bereich der Abfallbewirtschaftung einhalten."""|"""If Member States use waste as an energy source, they must comply with the applicable Community laws in the field of waste management."""|(8) Where they use waste as an energy source, Member States must comply with current Community legislation on waste management.|0.93598527|1.0|0.5581395348837209|1.0|4.0|1.0
87|"Translate the following from German to English: ""Er wurde seiner Mutter weggenommen."""|He was taken away from his mother.|He was taken away from his mother.|0.9983081|1.0|1.0|1.0|5.0|1.0
88|"Translate the following from German to English: ""Seine größte Leistung mag darin bestehen, Kontakte und Gespräche ermöglicht zu haben, wie die zwischen Kakiseni, Kunci/CLiCK und Pananaw."""""||"Its greatest contribution may be facilitating relationships like the conversation pulled together by Kakiseni, Kunci/CLiCK and Pananaw."""|0.3896925|0.0|0.0|0.0|4.0|1.0
89|"Translate the following from German to English: ""„Unbeschadet der Bestimmungen dieser Verordnung können die Mitgliedstaaten unter Einhaltung des Vertrags, insbesondere in Bezug auf den Besitz von Exemplaren von Arten, die unter diese Verordnung fallen, strengere Maßnahmen ergreifen oder beibehalten.“"""|"""Notwithstanding the provisions of this Regulation, the Member States may, in compliance with the Treaty, in particular with regard to the possession of specimens of species falling within this Regulation, take or retain stricter measures."""|‘[T]he provisions of this Regulation do not prejudice any stricter measures which may be taken or maintained by Member States, in compliance with the Treaty, in particular with regard to the holding of specimens of species covered by this Regulation’.|0.964763|1.0|0.605263157894737|1.0|4.0|1.0
90|"Translate the following from German to English: ""He, Laverne, was sagtest du über J.D., als er hier anfing?"""|"""Hey, Laverne, what did you say about J.D. when he started working here?"""|Laverne, what'd you say about JD when he first started working here?|0.89891106|1.0|0.7407407407407408|1.0|4.0|1.0
91|"Translate the following from German to English: ""Die Vorteile körperlicher Aktivität (EUFIC)"""|The advantages of physical activity (European Food Information Council)|Selenium in the Diet (EUFIC)|0.6267173|0.0|0.14285714285714285|0.0|1.0|0.0
92|"Translate the following from German to English: ""Natürlich besteht man danach nicht mehr aus dem armseligen Stück Fleisch, aus dem man vorher bestanden hat."""|Of course, one is no longer made up of the pitiful piece of flesh one was before.|Surely, you cannot remain the pathetic piece of meat that you have always been.|0.7261958|1.0|0.1935483870967742|0.0|1.0|0.0
93|"Translate the following from German to English: ""http://www-h1.desy.de/psfiles/theses/h1th-566.pdf"""||http://nasirifard.com/MScThesis.pdf|0.59544384|0.0|0.0|0.0|1.0|0.0
94|"Translate the following from German to English: ""Nr. 100 (1951) - über Gleichheit des Entgelts männl. und weibl. Arbeitskräfte für gleichwertige Arbeit."""|Number 100 (|Nr. 100 (1951) - Equal Remuneration Convention (men and women in comparable work).|0.46250615|0.0|0.14285714285714285|0.0|4.0|1.0
95|"Translate the following from German to English: ""Kein Problem! Du musst abdrücken und treffen."""|No problem! You just have to pull the trigger and hit.|Some psycho whips out a .45,|0.5130877|0.0|0.0|0.0|1.0|0.0
